Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2012 - 2мес., Чистые активы, RUB;2012 - 3мес., Чистые активы, RUB;2012 - 4мес., Чистые активы, RUB;2012 - 5мес., Чистые активы, RUB;2012 - 6мес., Чистые активы, RUB;2012 - 7мес., Чистые активы, RUB;2012 - 8мес., Чистые активы, RUB;2012 - 9мес., Чистые активы, RUB;2012 - 10мес., Чистые активы, RUB;2012 - 11мес., Чистые активы, RUB;2012 - 12мес., Чистые активы, RUB;2013 - 1мес., Чистые активы, RUB;2012 - 2мес., Счета в Банке России, RUB;2012 - 3мес., Счета в Банке России, RUB;2012 - 4мес., Счета в Банке России, RUB;2012 - 5мес., Счета в Банке России, RUB;2012 - 6мес., Счета в Банке России, RUB;2012 - 7мес., Счета в Банке России, RUB;2012 - 8мес., Счета в Банке России, RUB;2012 - 9мес., Счета в Банке России, RUB;2012 - 10мес., Счета в Банке России, RUB;2012 - 11мес., Счета в Банке России, RUB;2012 - 12мес., Счета в Банке России, RUB;2013 - 1мес., Счета в Банке России, RUB;2012 - 2мес., Коррсчета (НОСТРО), RUB;2012 - 3мес., Коррсчета (НОСТРО), RUB;2012 - 4мес., Коррсчета (НОСТРО), RUB;2012 - 5мес., Коррсчета (НОСТРО), RUB;2012 - 6мес., Коррсчета (НОСТРО), RUB;2012 - 7мес., Коррсчета (НОСТРО), RUB;2012 - 8мес., Коррсчета (НОСТРО), RUB;2012 - 9мес., Коррсчета (НОСТРО), RUB;2012 - 10мес., Коррсчета (НОСТРО), RUB;2012 - 11мес., Коррсчета (НОСТРО), RUB;2012 - 12мес., Коррсчета (НОСТРО), RUB;2013 - 1мес., Коррсчета (НОСТРО), RUB;2012 - 2мес., Ценные бумаги, RUB;2012 - 3мес., Ценные бумаги, RUB;2012 - 4мес., Ценные бумаги, RUB;2012 - 5мес., Ценные бумаги, RUB;2012 - 6мес., Ценные бумаги, RUB;2012 - 7мес., Ценные бумаги, RUB;2012 - 8мес., Ценные бумаги, RUB;2012 - 9мес., Ценные бумаги, RUB;2012 - 10мес., Ценные бумаги, RUB;2012 - 11мес., Ценные бумаги, RUB;2012 - 12мес., Ценные бумаги, RUB;2013 - 1мес., Ценные бумаги, RUB;2012 - 2мес., Кредиты, RUB;2012 - 3мес., Кредиты, RUB;2012 - 4мес., Кредиты, RUB;2012 - 5мес., Кредиты, RUB;2012 - 6мес., Кредиты, RUB;2012 - 7мес., Кредиты, RUB;2012 - 8мес., Кредиты, RUB;2012 - 9мес., Кредиты, RUB;2012 - 10мес., Кредиты, RUB;2012 - 11мес., Кредиты, RUB;2012 - 12мес., Кредиты, RUB;2013 - 1мес., Кредиты, RUB;2012 - 2мес., Кредиты организациям, RUB;2012 - 3мес., Кредиты организациям, RUB;2012 - 4мес., Кредиты организациям, RUB;2012 - 5мес., Кредиты организациям, RUB;2012 - 6мес., Кредиты организациям, RUB;2012 - 7мес., Кредиты организациям, RUB;2012 - 8мес., Кредиты организациям, RUB;2012 - 9мес., Кредиты организациям, RUB;2012 - 10мес., Кредиты организациям, RUB;2012 - 11мес., Кредиты организациям, RUB;2012 - 12мес., Кредиты организациям, RUB;2013 - 1мес., Кредиты организациям, RUB;2012 - 2мес., Кредиты физическим лицам, RUB;2012 - 3мес., Кредиты физическим лицам, RUB;2012 - 4мес., Кредиты физическим лицам, RUB;2012 - 5мес., Кредиты физическим лицам, RUB;2012 - 6мес., Кредиты физическим лицам, RUB;2012 - 7мес., Кредиты физическим лицам, RUB;2012 - 8мес., Кредиты физическим лицам, RUB;2012 - 9мес., Кредиты физическим лицам, RUB;2012 - 10мес., Кредиты физическим лицам, RUB;2012 - 11мес., Кредиты физическим лицам, RUB;2012 - 12мес., Кредиты физическим лицам, RUB;2013 - 1мес., Кредиты физическим лицам, RUB;2012 - 2мес., Кредиты другим банкам (МБК), RUB;2012 - 3мес., Кредиты другим банкам (МБК), RUB;2012 - 4мес., Кредиты другим банкам (МБК), RUB;2012 - 5мес., Кредиты другим банкам (МБК), RUB;2012 - 6мес., Кредиты другим банкам (МБК), RUB;2012 - 7мес., Кредиты другим банкам (МБК), RUB;2012 - 8мес., Кредиты другим банкам (МБК), RUB;2012 - 9мес., Кредиты другим банкам (МБК), RUB;2012 - 10мес., Кредиты другим банкам (МБК), RUB;2012 - 11мес., Кредиты другим банкам (МБК), RUB;2012 - 12мес., Кредиты другим банкам (МБК), RUB;2013 - 1мес., Кредиты другим банкам (МБК), RUB;2012 - 2мес., Основные средства, RUB;2012 - 3мес., Основные средства, RUB;2012 - 4мес., Основные средства, RUB;2012 - 5мес., Основные средства, RUB;2012 - 6мес., Основные средства, RUB;2012 - 7мес., Основные средства, RUB;2012 - 8мес., Основные средства, RUB;2012 - 9мес., Основные средства, RUB;2012 - 10мес., Основные средства, RUB;2012 - 11мес., Основные средства, RUB;2012 - 12мес., Основные средства, RUB;2013 - 1мес., Основные средства, RUB;2012 - 2мес., Учтённые векселя, RUB;2012 - 3мес., Учтённые векселя, RUB;2012 - 4мес., Учтённые векселя, RUB;2012 - 5мес., Учтённые векселя, RUB;2012 - 6мес., Учтённые векселя, RUB;2012 - 7мес., Учтённые векселя, RUB;2012 - 8мес., Учтённые векселя, RUB;2012 - 9мес., Учтённые векселя, RUB;2012 - 10мес., Учтённые векселя, RUB;2012 - 11мес., Учтённые векселя, RUB;2012 - 12мес., Учтённые векселя, RUB;2013 - 1мес., Учтённые векселя, RUB
264;РАЗВИТИЕ, ООО КБ;2729;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""РАЗВИТИЕ""";369000, Карачаево-Черкесская респ., г. Черкесск, ул. Красноармейская, д. 64;Березуцкий Георгий Петрович;04.03.1994;25,0;;Ликвидируется;049133812;Карачаево-Черкесская Республика;Общества с ограниченной ответственностью;Частная собственность;680 000 000;;Находится в стадии ликвидации от 12.07.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 10.10.2016;;;;;;;;;;;6 852 415 000;7 270 423 000;172 349 000;111 807 000;158 381 000;193 527 000;136 513 000;201 808 000;188 125 000;623 037 000;375 125 000;481 270 000;351 982 000;350 083 000;1 186 413 000;1 317 788 000;1 249 765 000;1 416 555 000;1 044 312 000;1 518 439 000;1 597 661 000;1 513 976 000;2 157 295 000;1 989 779 000;1 923 187 000;2 418 926 000;705 752 000;665 306 000;662 912 000;685 681 000;781 133 000;667 140 000;557 405 000;541 682 000;704 676 000;803 722 000;733 029 000;597 926 000;2 252 975 000;2 277 874 000;2 543 794 000;2 521 971 000;2 842 676 000;2 711 165 000;2 897 467 000;3 064 069 000;3 102 982 000;3 377 339 000;3 630 662 000;3 682 559 000;1 764 215 000;1 878 804 000;2 125 348 000;2 175 428 000;2 576 437 000;2 364 014 000;2 457 853 000;2 767 303 000;2 784 812 000;3 052 517 000;3 116 642 000;2 962 458 000;341 621 000;342 174 000;269 835 000;278 071 000;196 302 000;236 597 000;247 326 000;222 656 000;245 286 000;252 479 000;445 449 000;451 892 000;147 139 000;56 896 000;148 611 000;68 472 000;69 937 000;110 554 000;192 288 000;74 110 000;72 884 000;72 343 000;68 571 000;268 209 000;28 105 000;29 887 000;31 885 000;32 934 000;33 132 000;33 724 000;33 417 000;33 902 000;34 458 000;32 135 000;32 239 000;31 681 000;95 053 000;47 496 000;57 557 000;47 805 000;141 958 000;48 115 000;0;0;0;0;0;0
265;РОСПРОМБАНК (ООО), КБ;3204;"КОММЕРЧЕСКИЙ БАНК ""РОССИЙСКИЙ ПРОМЫШЛЕННЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125009, г. Москва, ул. Никитская Б., д. 17 стр. 2(Офисное здание);Селезнев Михаил Игоревич;27.01.1995;24,0;;Ликвидируется;044525120;Москва;Общества с ограниченной ответственностью;Частная собственность;685 000 000;;Находится в стадии ликвидации от 13.12.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 13.09.2016;;;;;;;;;;;8 614 524 000;8 945 545 000;450 893 000;390 985 000;284 778 000;512 729 000;631 675 000;245 231 000;314 552 000;299 035 000;511 518 000;398 593 000;446 433 000;316 362 000;531 194 000;925 874 000;1 031 927 000;805 024 000;745 705 000;109 287 000;68 750 000;158 717 000;457 562 000;702 333 000;167 616 000;837 202 000;1 553 398 000;1 533 971 000;1 426 246 000;1 458 918 000;1 488 163 000;1 506 168 000;1 572 388 000;1 530 771 000;1 470 466 000;1 491 272 000;1 479 313 000;1 459 688 000;5 563 602 000;5 460 993 000;5 830 949 000;5 675 561 000;5 723 592 000;5 673 225 000;5 738 695 000;5 924 275 000;5 794 812 000;5 693 282 000;5 100 336 000;4 924 244 000;3 780 045 000;3 810 109 000;3 733 454 000;3 590 865 000;3 602 000 000;3 633 690 000;3 633 391 000;3 509 202 000;3 476 772 000;3 480 332 000;3 253 271 000;3 179 570 000;223 464 000;226 204 000;223 299 000;225 765 000;227 307 000;251 414 000;254 952 000;245 766 000;249 928 000;241 394 000;297 242 000;301 681 000;601 787 000;422 067 000;772 171 000;674 452 000;724 853 000;614 284 000;674 364 000;1 023 565 000;923 814 000;875 945 000;525 402 000;457 712 000;564 593 000;565 806 000;571 685 000;592 431 000;592 693 000;628 803 000;667 959 000;674 936 000;672 719 000;697 018 000;695 849 000;690 011 000;99 179 000;99 678 000;0;0;0;0;0;0;0;0;0;0
266;АНТАЛБАНК ООО, КБ;3115;"КОММЕРЧЕСКИЙ БАНК ""АНТАЛБАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";109044, г. Москва, ул. Симоновский Вал, д. 9;Вершинин Вадим Виссарионович;10.10.1994;24,5;;Ликвидируется;044525621;Москва;Общества с ограниченной ответственностью;Частная собственность;696 000 000;;Находится в стадии ликвидации от 31.03.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.09.2015;;;;;;;;;;;5 043 290 000;5 952 384 000;9 602 000;24 001 000;34 036 000;44 452 000;57 508 000;24 229 000;123 052 000;62 721 000;315 331 000;528 268 000;668 952 000;728 352 000;521 000;297 000;160 000;1 222 000;41 244 000;1 485 000;3 953 000;28 480 000;35 565 000;29 061 000;22 139 000;40 941 000;0;0;0;129 400 000;199 137 000;248 410 000;473 181 000;778 611 000;1 334 459 000;2 107 565 000;2 297 245 000;2 943 444 000;321 604 000;351 050 000;489 938 000;677 364 000;791 051 000;1 042 597 000;1 074 830 000;1 198 647 000;1 193 585 000;1 297 793 000;1 684 216 000;1 977 833 000;239 300 000;201 950 000;232 300 000;408 750 000;565 750 000;685 650 000;833 400 000;1 008 840 000;1 145 640 000;1 251 600 000;1 620 156 000;1 914 083 000;29 154 000;21 400 000;17 938 000;16 614 000;13 301 000;14 947 000;12 425 000;13 207 000;14 945 000;13 193 000;14 060 000;13 750 000;0;0;80 000 000;100 000 000;60 000 000;190 000 000;118 105 000;100 000 000;0;0;0;0;100 011 000;99 779 000;99 697 000;99 414 000;99 160 000;99 308 000;99 202 000;99 160 000;102 497 000;102 397 000;101 447 000;101 443 000;0;0;0;129 400 000;199 137 000;248 410 000;397 419 000;447 453 000;643 434 000;988 446 000;853 661 000;1 379 346 000
267;БЕНИФИТ-БАНК (ЗАО), АКБ;3229;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БЕНИФИТ-БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125047, г. Москва, ул. Брестская 2-Я, д. 32(Бизнес-центр «Мономах»);Баклицкий Денис Николаевич;14.03.1995;24,0;;Ликвидируется;044525461;Москва;Непубличные акционерные общества;Частная собственность;700 000 000;;Находится в стадии ликвидации от 16.02.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 02.11.2015;;;;;;;;;;;7 327 774 000;6 877 926 000;297 282 000;412 512 000;302 685 000;247 031 000;285 073 000;245 919 000;209 535 000;374 713 000;272 696 000;238 533 000;479 431 000;388 856 000;95 747 000;81 172 000;85 758 000;84 540 000;79 251 000;96 524 000;72 928 000;57 364 000;64 658 000;135 010 000;98 605 000;183 318 000;3 158 626 000;3 307 683 000;3 341 823 000;3 334 003 000;2 526 355 000;2 539 848 000;3 137 884 000;3 365 727 000;3 512 222 000;3 531 353 000;3 417 728 000;3 435 541 000;1 689 549 000;1 654 341 000;2 010 406 000;1 977 618 000;2 637 623 000;2 912 200 000;2 613 073 000;2 680 242 000;2 791 090 000;2 748 359 000;2 771 255 000;2 145 456 000;1 060 748 000;1 024 240 000;1 101 745 000;1 100 237 000;1 364 014 000;1 690 931 000;1 747 748 000;1 763 350 000;1 842 297 000;1 688 952 000;1 652 671 000;1 525 991 000;218 357 000;218 264 000;348 530 000;317 268 000;283 539 000;281 257 000;355 325 000;456 892 000;298 793 000;296 922 000;180 908 000;176 240 000;150 200 000;151 662 000;300 000 000;300 000 000;730 000 000;730 000 000;300 000 000;300 000 000;490 000 000;602 485 000;492 430 000;0;11 699 000;11 338 000;11 286 000;11 709 000;11 353 000;11 187 000;11 067 000;11 044 000;10 741 000;10 664 000;10 614 000;10 295 000;0;150 034 000;0;0;0;0;0;225 590 000;374 434 000;378 485 000;371 908 000;375 057 000
268;МСБ (ООО), КБ;3484;"КОММЕРЧЕСКИЙ БАНК ""МЕЖДУНАРОДНЫЙ СТРОИТЕЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105005, г. Москва, ул. Бауманская, д. 21;Волков Виталий Александрович;29.05.2008;10,5;;Ликвидируется;044525421;Москва;Общества с ограниченной ответственностью;Частная собственность;710 000 000;;Находится в стадии ликвидации от 11.09.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.04.2017;;;;;;;;;;;991 049 000;988 862 000;61 204 000;15 458 000;62 683 000;33 747 000;114 992 000;101 137 000;90 373 000;65 236 000;122 681 000;105 618 000;237 858 000;126 977 000;1 352 000;2 571 000;3 898 000;4 245 000;17 584 000;7 797 000;15 610 000;22 532 000;1 999 000;11 723 000;6 775 000;42 199 000;96 417 000;107 142 000;110 085 000;110 498 000;111 318 000;132 044 000;147 993 000;149 053 000;129 599 000;130 334 000;267 742 000;269 664 000;340 519 000;368 483 000;357 727 000;377 302 000;410 276 000;392 974 000;412 437 000;468 349 000;439 982 000;472 400 000;442 363 000;510 190 000;315 025 000;323 411 000;332 702 000;352 416 000;365 409 000;328 631 000;328 279 000;344 315 000;325 983 000;364 967 000;384 996 000;392 568 000;5 494 000;5 072 000;5 025 000;4 886 000;4 867 000;4 343 000;4 158 000;4 034 000;3 999 000;7 433 000;7 367 000;7 622 000;20 000 000;40 000 000;20 000 000;20 000 000;40 000 000;20 000 000;40 000 000;80 000 000;70 000 000;60 000 000;10 000 000;70 000 000;1 580 000;1 798 000;1 910 000;1 922 000;1 880 000;1 842 000;1 976 000;2 127 000;2 078 000;2 027 000;2 295 000;6 058 000;96 417 000;107 142 000;107 872 000;108 625 000;109 354 000;130 181 000;146 131 000;147 133 000;127 619 000;128 464 000;265 806 000;267 662 000
269;АДМИРАЛТЕЙСКИЙ, ООО КБ;3054;"КОММЕРЧЕСКИЙ БАНК ""АДМИРАЛТЕЙСКИЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119034, г. Москва, пер. Лопухинский, д. 6 корп. 1;Ляненко Сергей Игоревич;17.08.1994;24,5;;Ликвидируется;044525157;Москва;Общества с ограниченной ответственностью;Частная собственность;713 646 000;;Находится в стадии ликвидации от 02.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 11.09.2015;;;;;;;;;;;12 768 457 000;10 263 088 000;1 038 934 000;959 192 000;674 553 000;689 205 000;955 786 000;877 229 000;405 496 000;674 181 000;905 220 000;841 023 000;1 048 482 000;882 056 000;239 742 000;196 245 000;94 251 000;199 035 000;227 995 000;112 210 000;307 370 000;269 057 000;149 323 000;191 464 000;302 637 000;428 876 000;394 208 000;386 304 000;317 661 000;115 139 000;116 048 000;22 478 000;22 972 000;23 134 000;21 474 000;20 311 000;21 116 000;61 332 000;5 086 375 000;5 831 947 000;5 716 632 000;5 632 072 000;5 878 171 000;5 515 572 000;5 775 533 000;6 075 346 000;5 719 940 000;5 833 979 000;5 742 999 000;5 761 686 000;4 220 780 000;4 733 983 000;4 938 461 000;4 847 385 000;5 047 694 000;4 881 789 000;4 878 264 000;4 974 330 000;5 007 284 000;4 839 635 000;4 930 830 000;4 936 794 000;690 506 000;628 874 000;627 856 000;627 587 000;640 376 000;503 684 000;533 170 000;490 921 000;482 559 000;504 248 000;522 075 000;500 114 000;75 089 000;369 090 000;50 315 000;57 100 000;90 101 000;30 099 000;164 099 000;410 095 000;30 097 000;290 096 000;90 094 000;65 092 000;237 811 000;234 679 000;236 205 000;231 182 000;227 572 000;224 422 000;223 821 000;219 551 000;220 559 000;223 072 000;234 804 000;228 650 000;94 364 000;94 612 000;94 849 000;95 097 000;95 334 000;1 886 000;1 886 000;1 823 000;1 760 000;1 697 000;1 634 000;1 571 000
270;КУБАНСКИЙ УНИВЕРСАЛЬНЫЙ БАНК (ООО), КБ;2898;"КОММЕРЧЕСКИЙ БАНК ""КУБАНСКИЙ УНИВЕРСАЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";350063, Краснодарский кр, г. Краснодар, ул. Им Пушкина, д. 36;Ткачева Ирина Александровна;10.06.1994;24,5;;Ликвидируется;040349745;Краснодарский край;Общества с ограниченной ответственностью;Иная смешанная российская собственность;719 960 000;;Находится в стадии ликвидации от 14.12.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.10.2016;;;;;;;;;;;2 236 046 000;2 108 012 000;173 929 000;191 495 000;49 347 000;101 649 000;118 307 000;70 101 000;69 998 000;65 696 000;66 573 000;65 808 000;170 531 000;64 852 000;94 803 000;32 372 000;41 290 000;35 607 000;37 940 000;31 970 000;31 392 000;29 639 000;26 765 000;26 852 000;44 236 000;26 613 000;131 241 000;131 241 000;131 241 000;131 241 000;131 241 000;131 241 000;0;0;0;0;0;0;1 387 689 000;1 437 352 000;1 651 620 000;1 590 804 000;1 657 432 000;1 693 200 000;1 641 765 000;1 577 731 000;1 611 423 000;1 620 556 000;1 657 503 000;1 695 334 000;849 473 000;969 338 000;1 047 227 000;1 073 667 000;1 079 571 000;1 111 164 000;1 110 900 000;1 157 862 000;1 155 775 000;1 164 993 000;1 166 478 000;1 155 783 000;308 242 000;327 703 000;334 666 000;335 048 000;334 965 000;334 727 000;334 600 000;333 668 000;338 236 000;333 916 000;325 795 000;317 744 000;203 894 000;113 918 000;171 921 000;52 343 000;122 370 000;135 823 000;85 842 000;50 593 000;85 703 000;90 618 000;145 494 000;205 432 000;92 899 000;95 635 000;92 439 000;92 579 000;95 200 000;91 850 000;91 659 000;132 385 000;132 092 000;131 720 000;131 820 000;132 347 000;0;0;0;0;0;0;0;0;0;0;0;0
271;РОСАВТОБАНК, ООО КБ;2767;"КОММЕРЧЕСКИЙ БАНК ""РЕГИОНАЛЬНО-ОТРАСЛЕВОЙ СПЕЦИАЛИЗИРОВАННЫЙ АВТОПРОМЫШЛЕННЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";123056, г. Москва, ул. Зоологическая, д. 26 корп. 2;Селезнев Михаил Игоревич;25.01.1995;24,0;;Ликвидируется;044525857;Москва;Общества с ограниченной ответственностью;Частная собственность;722 800 000;;Находится в стадии ликвидации от 14.06.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 04.03.2016;;;;;;;;;;;11 185 880 000;10 443 617 000;160 407 000;571 800 000;144 651 000;118 292 000;163 844 000;131 239 000;302 631 000;206 296 000;190 104 000;289 278 000;513 848 000;160 293 000;129 702 000;144 288 000;313 605 000;446 876 000;390 859 000;533 737 000;463 337 000;892 295 000;900 258 000;912 688 000;850 034 000;911 745 000;1 985 322 000;2 031 345 000;1 964 036 000;1 897 230 000;1 918 463 000;1 926 961 000;1 777 926 000;1 789 569 000;1 980 873 000;2 418 364 000;3 646 191 000;3 228 016 000;4 032 115 000;4 108 023 000;4 258 516 000;4 515 778 000;4 741 635 000;4 955 355 000;5 547 026 000;5 312 494 000;5 441 085 000;5 646 529 000;5 559 913 000;5 502 423 000;3 798 474 000;3 901 539 000;4 034 897 000;4 159 863 000;4 432 244 000;4 635 703 000;4 813 147 000;4 915 289 000;5 012 560 000;5 169 265 000;5 059 163 000;5 056 036 000;230 167 000;202 994 000;204 974 000;292 125 000;305 577 000;313 686 000;347 901 000;391 388 000;422 637 000;401 430 000;430 865 000;420 674 000;3 474 000;3 490 000;18 645 000;63 790 000;3 814 000;5 966 000;385 978 000;5 817 000;5 888 000;75 834 000;69 885 000;25 713 000;209 974 000;208 398 000;210 188 000;209 078 000;207 811 000;206 967 000;205 839 000;204 913 000;205 078 000;204 304 000;203 492 000;202 895 000;532 265 000;483 003 000;414 217 000;304 282 000;383 348 000;236 749 000;277 423 000;207 589 000;98 493 000;108 509 000;404 840 000;350 796 000
272;ТАТАГРОПРОМБАНК, ООО;728;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАТАРСТАНСКИЙ АГРАРНО-ПРОМЫШЛЕННЫЙ БАНК""";420097, Татарстан респ., г. Казань, ул. Зинина, д. 4;Столбов Василий Анатольевич;11.11.1990;28,0;;Ликвидируется;049205708;Республика Татарстан;Общества с ограниченной ответственностью;Частная собственность;737 258 116;;Находится в стадии ликвидации от 02.06.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 05.04.2017;;;;;;;;;;;1 649 572 000;1 692 795 000;44 200 000;58 542 000;54 651 000;109 551 000;52 368 000;99 778 000;38 610 000;96 866 000;58 193 000;60 115 000;60 965 000;59 710 000;8 190 000;8 997 000;6 616 000;8 877 000;11 235 000;11 645 000;6 577 000;5 917 000;5 304 000;7 128 000;2 778 000;4 099 000;231 914 000;225 905 000;227 036 000;227 070 000;228 567 000;229 979 000;229 559 000;228 513 000;229 898 000;231 237 000;232 621 000;284 005 000;1 059 208 000;1 148 220 000;1 046 384 000;1 154 313 000;1 166 227 000;1 275 657 000;1 118 627 000;1 089 474 000;1 102 572 000;1 032 570 000;1 030 542 000;1 012 558 000;953 482 000;992 008 000;915 352 000;948 441 000;996 719 000;996 682 000;1 036 000 000;966 567 000;931 507 000;922 572 000;869 156 000;861 622 000;25 291 000;26 212 000;24 426 000;24 903 000;34 508 000;28 975 000;32 627 000;32 327 000;31 065 000;29 575 000;30 959 000;30 936 000;80 000 000;130 000 000;105 000 000;180 000 000;135 000 000;250 000 000;50 000 000;90 000 000;140 000 000;80 000 000;130 000 000;120 000 000;252 158 000;254 661 000;254 451 000;254 269 000;254 002 000;253 707 000;253 902 000;253 585 000;253 272 000;253 052 000;253 026 000;252 888 000;226 027 000;220 342 000;221 682 000;223 066 000;224 406 000;225 790 000;227 174 000;228 513 000;229 898 000;231 237 000;232 621 000;284 005 000
273;ЗАМОСКВОРЕЦКИЙ, ОАО МКБ;1640;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО МЕЖРЕГИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЗАМОСКВОРЕЦКИЙ""";119180, г. Москва, ул. Полянка Б., д. 42/2 корп. 4;Рябинченко Дмитрий Николаевич;01.02.1999;20,0;;Ликвидируется;044525636;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;748 000 000;;Находится в стадии ликвидации от 15.09.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 23.06.2014, Решение о признании должника банкротом и открытии конкурсного производства от 14.08.2014;;;;;;;;;;;8 440 133 000;7 287 496 000;4 592 206 000;2 990 864 000;2 076 337 000;1 735 697 000;5 947 398 000;4 713 270 000;3 779 183 000;2 352 727 000;1 730 166 000;1 201 685 000;2 568 737 000;958 920 000;207 686 000;198 582 000;193 441 000;204 575 000;205 436 000;209 194 000;236 090 000;264 510 000;278 841 000;244 343 000;240 256 000;173 148 000;1 793 574 000;1 756 618 000;1 640 802 000;1 478 937 000;1 380 516 000;1 337 673 000;1 143 318 000;906 519 000;669 015 000;604 634 000;739 234 000;1 183 595 000;3 467 840 000;3 555 806 000;4 099 015 000;3 984 174 000;3 739 980 000;3 770 169 000;3 983 067 000;4 085 628 000;3 903 178 000;4 137 371 000;4 328 982 000;4 290 644 000;2 563 393 000;2 623 506 000;2 996 545 000;2 919 825 000;2 773 401 000;2 896 566 000;3 079 108 000;3 143 348 000;2 935 747 000;3 058 566 000;2 816 708 000;2 497 908 000;797 051 000;704 860 000;802 030 000;769 376 000;740 347 000;752 380 000;778 686 000;779 714 000;759 124 000;794 115 000;795 089 000;796 760 000;434 000;120 440 000;200 440 000;200 487 000;105 492 000;483 000;484 000;30 464 000;50 473 000;120 466 000;550 456 000;850 450 000;184 385 000;192 710 000;192 668 000;191 729 000;193 625 000;193 515 000;192 703 000;198 488 000;201 386 000;204 163 000;241 500 000;323 725 000;920 361 000;885 456 000;799 556 000;638 977 000;545 776 000;548 707 000;403 305 000;239 265 000;95 981 000;196 136 000;172 087 000;248 561 000
