Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
283;МЕЖДУНАРОДНЫЙ БАНК РАЗВИТИЯ (АО), КБ;2704;"КОММЕРЧЕСКИЙ БАНК ""МЕЖДУНАРОДНЫЙ БАНК РАЗВИТИЯ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";123610, г. Москва, набережная Краснопресненская, д. 12(Бизнес-центр «Центр Международной Торговли»);Баклицкий Денис Николаевич;21.02.1994;25,0;;Ликвидируется;044525541;Москва;Непубличные акционерные общества;Частная собственность;870 000 000;;Находится в стадии ликвидации от 10.04.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 09.12.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;ДИЛ-БАНК (ООО);3384;"""ДИЛ-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125284, г. Москва, проспект Ленинградский, д. 31А стр. 1;Рябинченко Дмитрий Николаевич;05.11.2001;17,0;;Ликвидируется;044525376;Москва;Общества с ограниченной ответственностью;Частная собственность;900 000 000;;Находится в стадии ликвидации от 30.03.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 14.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;ЕВРОМЕТ (ПАО), АКБ;2902;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ БАНК РАЗВИТИЯ МЕТАЛЛУРГИЧЕСКОЙ ПРОМЫШЛЕННОСТИ"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";107031, г. Москва, ул. Неглинная, д. 18/1 корп. 1А;Коваль Андрей Михайлович;17.06.1994;24,5;;Ликвидируется;044525194;Москва;Публичные акционерные общества;Частная собственность;911 652 000;;Находится в стадии ликвидации от 12.11.2015, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 27.08.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;МОСУРАЛБАНК (АО), АКБ;2468;МОСКОВСКО-УРАЛЬСКИЙ АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК (АКЦИОНЕРНОЕ ОБЩЕСТВО);115035, г. Москва, набережная Раушская, д. 22 корп. 2;Валлен Олег Эрлинович;24.08.1993;25,5;;Ликвидируется;044525075;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;960 000 000;;Находится в стадии ликвидации от 08.10.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 22.06.2018;7 641 013 000;7 821 787 000;8 194 629 000;8 404 637 000;7 833 120 000;8 069 584 000;7 967 577 000;7 176 436 000;7 099 533 000;6 951 910 000;6 590 677 000;6 215 963 000;216 721 000;501 580 000;557 406 000;1 121 955 000;756 280 000;927 939 000;1 192 792 000;1 113 735 000;624 476 000;830 032 000;681 806 000;272 825 000;157 398 000;117 555 000;110 785 000;94 567 000;114 931 000;78 138 000;79 982 000;423 770 000;403 105 000;62 240 000;134 167 000;111 184 000;411 226 000;166 696 000;296 395 000;298 865 000;293 000 000;547 154 000;462 487 000;305 791 000;305 725 000;306 584 000;23 928 000;51 835 000;6 492 162 000;6 598 956 000;6 881 929 000;6 523 133 000;6 384 155 000;6 279 991 000;5 949 987 000;5 030 776 000;5 406 123 000;5 403 043 000;4 902 189 000;4 934 270 000;6 042 423 000;6 173 665 000;6 426 718 000;6 080 952 000;5 957 011 000;5 848 550 000;5 532 346 000;4 593 570 000;4 984 558 000;4 975 241 000;3 690 839 000;3 961 149 000;443 939 000;419 510 000;448 702 000;435 692 000;420 655 000;423 153 000;409 373 000;428 938 000;413 272 000;419 509 000;403 058 000;414 870 000;2 305 000;2 305 000;3 033 000;3 033 000;3 033 000;4 872 000;4 872 000;4 872 000;4 921 000;4 921 000;804 921 000;554 880 000;13 419 000;13 201 000;12 876 000;13 125 000;12 802 000;12 508 000;12 218 000;12 158 000;12 915 000;12 738 000;21 973 000;21 364 000;354 495 000;109 606 000;242 485 000;245 339 000;240 921 000;493 935 000;408 173 000;251 052 000;250 056 000;250 477 000;0;0
287;ТРАНСНАЦИОНАЛЬНЫЙ БАНК (ООО), КБ;2108;"КОММЕРЧЕСКИЙ БАНК ""ТРАНСНАЦИОНАЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119180, г. Москва, пер. Хвостов 1-Й, д. 3А стр. 2;Мантрова Анастасия Александровна;09.10.1992;26,5;;Ликвидируется;044525374;Москва;Общества с ограниченной ответственностью;Частная собственность;965 000 000;;Находится в стадии ликвидации от 19.08.2015, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 13.04.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;ТААТТА АО, БАНК;1249;"БАНК ""ТААТТА"" АКЦИОНЕРНОЕ ОБЩЕСТВО";677018, Саха /Якутия/ респ., г. Якутск, ул. Чепалова, д. 36;Баклицкий Денис Николаевич;20.12.1990;28,0;;Ликвидируется;049805709;Саха (Республика) (Якутия);Непубличные акционерные общества;Частная собственность;965 300 000;;Находится в стадии ликвидации от 08.10.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 05.07.2018;10 853 715 000;10 625 857 000;10 950 384 000;11 192 624 000;11 205 495 000;11 210 716 000;11 413 961 000;11 118 958 000;10 787 332 000;10 546 396 000;10 969 227 000;10 372 046 000;3 790 974 000;3 445 079 000;3 473 809 000;3 638 507 000;3 661 384 000;3 478 371 000;4 029 183 000;4 000 016 000;3 413 852 000;3 719 420 000;2 810 581 000;1 803 680 000;527 328 000;341 595 000;220 851 000;562 896 000;540 979 000;487 461 000;415 772 000;294 285 000;159 411 000;130 319 000;871 155 000;864 088 000;795 603 000;801 398 000;989 734 000;817 056 000;759 744 000;739 805 000;737 742 000;761 170 000;984 096 000;862 524 000;585 388 000;642 478 000;3 753 954 000;4 087 809 000;4 208 052 000;4 150 000 000;4 124 435 000;4 367 279 000;4 111 661 000;4 034 797 000;4 190 210 000;3 844 778 000;4 771 374 000;5 159 278 000;2 737 720 000;3 115 285 000;3 136 130 000;3 107 852 000;3 032 079 000;3 318 597 000;3 038 474 000;2 937 801 000;3 086 447 000;2 744 714 000;2 897 463 000;3 090 654 000;879 075 000;840 587 000;915 017 000;884 504 000;938 559 000;899 759 000;928 296 000;948 247 000;938 579 000;934 785 000;1 060 671 000;1 038 361 000;23 175 000;22 551 000;22 794 000;22 607 000;23 634 000;23 817 000;23 492 000;23 207 000;43 149 000;43 332 000;625 719 000;924 499 000;1 181 205 000;929 856 000;908 182 000;904 361 000;916 603 000;911 999 000;909 183 000;905 582 000;901 282 000;927 012 000;1 077 059 000;1 070 699 000;0;0;0;0;0;0;0;0;0;0;0;0
289;ЛЕГИОН (АО), АКБ;3117;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЛЕГИОН"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";"107497, г. Москва, ул. Иркутская, д. 11 корп. 1(Бизнес-центр ""Бэлрайс"")";Медведков Максим Викторович;22.10.2009;9,0;;Ликвидируется;044525373;Москва;Непубличные акционерные общества;Частная собственность;973 068 400;;Находится в стадии ликвидации от 02.10.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 07.07.2017;23 566 541 000;23 838 979 000;22 393 771 000;21 891 504 000;19 350 244 000;;;;;;;;3 194 040 000;3 826 896 000;1 397 224 000;1 840 814 000;632 832 000;;;;;;;;280 992 000;207 454 000;505 077 000;476 672 000;52 942 000;;;;;;;;1 177 438 000;928 660 000;553 273 000;706 382 000;79 642 000;;;;;;;;13 051 387 000;13 040 574 000;14 147 476 000;13 165 883 000;12 152 949 000;;;;;;;;11 330 277 000;10 774 746 000;10 699 796 000;10 636 196 000;10 171 062 000;;;;;;;;1 418 086 000;1 808 805 000;1 779 932 000;1 839 916 000;1 685 864 000;;;;;;;;4 355 000;154 238 000;1 351 553 000;405 244 000;9 464 000;;;;;;;;1 347 011 000;1 345 363 000;1 339 591 000;1 333 326 000;1 327 765 000;;;;;;;;99 105 000;99 967 000;300 000;300 000;300 000;;;;;;;
290;СВА (АО), АКБ;2768;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""СЕВЕРО-ВОСТОЧНЫЙ АЛЬЯНС"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";127055, г. Москва, ул. Сущёвская, д. 16 корп. 3;Селезнев Михаил Игоревич;31.03.1994;25,0;;Ликвидируется;044525907;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;1 035 316 000;;Находится в стадии ликвидации от 22.12.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 21.08.2017;8 161 037 000;7 976 046 000;7 726 808 000;7 794 985 000;7 489 145 000;7 584 850 000;;;;;;;96 221 000;109 149 000;83 255 000;31 237 000;34 825 000;123 103 000;;;;;;;118 350 000;61 094 000;16 700 000;216 554 000;145 164 000;167 748 000;;;;;;;975 044 000;974 898 000;976 108 000;975 905 000;957 846 000;951 374 000;;;;;;;3 727 343 000;3 709 374 000;3 516 523 000;3 423 613 000;3 389 308 000;3 321 596 000;;;;;;;2 614 834 000;2 664 031 000;2 667 031 000;2 636 571 000;2 700 011 000;2 631 446 000;;;;;;;8 629 000;8 962 000;8 693 000;8 423 000;7 928 000;7 888 000;;;;;;;360 499 000;254 746 000;69 391 000;0;0;0;;;;;;;16 249 000;20 034 000;21 698 000;21 006 000;20 368 000;20 764 000;;;;;;;0;0;0;0;0;0;;;;;;
291;ЕВРОКАПИТАЛ-АЛЬЯНС, ООО КБ;2672;"КОММЕРЧЕСКИЙ БАНК ""ЕВРОКАПИТАЛ-АЛЬЯНС"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";152020, Ярославская обл., г. Переславль-Залесский, ул. Советская, д. 33;Шмырев Николай Юрьевич;28.01.1994;25,0;;Ликвидируется;047888750;Ярославская область;Общества с ограниченной ответственностью;Частная собственность;1 050 021 065;;Находится в стадии ликвидации от 03.04.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 25.01.2019;3 405 908 000;3 388 404 000;3 339 293 000;3 468 136 000;3 681 850 000;3 331 571 000;3 344 494 000;3 527 710 000;3 457 961 000;3 596 129 000;3 616 540 000;3 849 703 000;567 267 000;385 928 000;403 922 000;593 067 000;905 836 000;448 445 000;434 290 000;594 794 000;638 407 000;773 135 000;628 230 000;868 398 000;4 307 000;4 052 000;6 402 000;5 781 000;4 671 000;7 760 000;4 495 000;8 647 000;3 577 000;4 448 000;10 698 000;10 949 000;0;0;0;0;0;0;0;0;0;0;0;0;2 532 587 000;2 746 490 000;2 676 647 000;2 643 225 000;2 507 427 000;2 627 344 000;2 642 194 000;2 588 609 000;2 480 531 000;2 480 891 000;2 591 928 000;2 547 316 000;1 889 232 000;2 104 665 000;2 009 298 000;2 025 862 000;1 962 224 000;2 074 635 000;2 059 727 000;2 037 113 000;1 938 104 000;1 925 966 000;2 054 552 000;2 149 737 000;539 998 000;472 114 000;457 914 000;459 331 000;405 027 000;403 819 000;401 537 000;394 157 000;381 719 000;382 002 000;268 566 000;122 283 000;0;0;0;0;0;0;0;0;0;0;0;0;157 365 000;165 307 000;170 589 000;178 223 000;177 007 000;176 511 000;176 320 000;233 824 000;233 815 000;233 195 000;232 468 000;231 798 000;0;0;0;0;0;0;0;0;0;0;0;0
292;ЕВРОТРАСТ (ЗАО), КБ;2968;"КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ ТРАСТОВЫЙ БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";115184, г. Москва, пер. Овчинниковский Ср., д. 4 корп. 1;Хамчич Максим Александрович;14.02.1997;22,0;;Ликвидируется;044525762;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;1 088 544 000;;Находится в стадии ликвидации от 23.04.2014, Решение о признании должника банкротом и открытии конкурсного производства от 20.03.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;РУССКИЙ ЗЕМЕЛЬНЫЙ БАНК, ОАО АКБ;2810;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""РУССКИЙ ЗЕМЕЛЬНЫЙ БАНК""";123104, г. Москва, пер. Сытинский, д. 3 корп. 1;Мащев Александр Борисович;29.04.1994;24,5;;Ликвидируется;044525684;Москва;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;1 135 000 000;;Находится в стадии ликвидации от 10.06.2014, Решение о признании должника банкротом и открытии конкурсного производства от 14.05.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;ГРАНД ИНВЕСТ БАНК, АО;3053;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГРАНД ИНВЕСТ БАНК""";129090, г. Москва, проспект Мира, д. 16 корп. 2;Барский Геннадий Натанович;17.08.1994;24,5;;Ликвидируется;044525680;Москва;Непубличные акционерные общества;Частная собственность;1 187 364 500;;Находится в стадии ликвидации от 12.10.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 21.09.2018, Сообщения о принятии решения о ликвидации от 01.10.2018;13 287 845 000;12 592 976 000;11 907 958 000;12 288 642 000;12 066 278 000;11 449 327 000;10 879 249 000;10 551 359 000;9 852 076 000;9 314 989 000;8 886 802 000;7 900 636 000;517 431 000;414 883 000;505 453 000;448 699 000;480 544 000;460 631 000;528 574 000;457 581 000;301 157 000;320 456 000;414 085 000;289 324 000;266 215 000;241 898 000;93 500 000;193 019 000;108 812 000;115 255 000;118 161 000;99 308 000;101 521 000;101 875 000;87 223 000;98 458 000;4 331 071 000;4 542 806 000;4 559 979 000;4 422 218 000;4 390 882 000;4 461 967 000;4 407 184 000;4 761 385 000;4 724 058 000;4 689 967 000;4 603 027 000;3 845 598 000;6 733 730 000;6 378 992 000;5 762 481 000;5 794 365 000;6 070 660 000;5 363 396 000;4 837 580 000;4 474 112 000;3 774 125 000;3 308 212 000;2 987 280 000;2 796 972 000;2 955 670 000;3 258 084 000;3 229 330 000;2 877 316 000;2 649 967 000;2 544 798 000;1 991 907 000;1 939 544 000;1 663 936 000;1 122 360 000;927 101 000;914 500 000;1 706 281 000;1 665 910 000;1 599 261 000;1 548 341 000;1 526 453 000;1 481 593 000;1 441 723 000;1 361 727 000;1 320 070 000;1 268 039 000;1 220 475 000;1 174 435 000;1 032 788 000;470 506 000;4 118 000;403 021 000;975 494 000;454 303 000;568 579 000;354 496 000;4 583 000;153 598 000;89 044 000;3 952 000;115 424 000;114 734 000;114 224 000;113 586 000;113 032 000;112 412 000;111 548 000;111 104 000;110 613 000;109 706 000;109 066 000;108 514 000;0;0;0;0;0;0;0;0;0;0;0;0
295;М БАНК, ЗАО;948;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОССТРОЙЭКОНОМБАНК""";117393, г. Москва, ул. Профсоюзная, д. 78 корп. 1;Свистунов Аркадий Николаевич;23.11.1990;28,0;;Ликвидируется;044525241;Москва;Непубличные акционерные общества;Совместная частная и иностранная собственность;1 200 000 000;;Находится в стадии ликвидации от 16.11.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 24.07.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;ЕВРОСИТИБАНК, ПАО КБ;1869;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ЕВРОСИТИБАНК""";141002, Московская обл., Мытищи окр., г. Мытищи, ул. Комарова, д. 5;Хамчич Максим Александрович;20.05.1992;26,5;;Ликвидируется;044525484;Московская область;Публичные акционерные общества;Частная собственность;1 210 880 912;;Находится в стадии ликвидации от 10.10.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 07.07.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;РЭБ (АО), КБ;2211;"КОММЕРЧЕСКИЙ БАНК ""РОСЭНЕРГОБАНК"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";105062, г. Москва, пер. Подсосенский, д. 30 корп. 3;Вершинин Вадим Виссарионович;21.12.1992;26,0;;Ликвидируется;044525783;Москва;Непубличные акционерные общества;Частная собственность;1 230 000 100;;Находится в стадии ликвидации от 27.07.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 10.04.2017;58 740 005 000;56 209 306 000;;;;;;;;;;;1 715 777 000;1 680 737 000;;;;;;;;;;;32 866 000;15 086 000;;;;;;;;;;;184 417 000;179 427 000;;;;;;;;;;;37 841 866 000;37 198 670 000;;;;;;;;;;;33 673 300 000;33 207 973 000;;;;;;;;;;;2 407 782 000;2 527 254 000;;;;;;;;;;;26 652 000;23 117 000;;;;;;;;;;;11 631 271 000;11 528 324 000;;;;;;;;;;;0;0;;;;;;;;;;
298;БАЛТИКА, ПАО АКБ;967;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАЛТИКА""";121069, г. Москва, пер. Трубниковский, д. 13 корп. 1;Хализев Александр Викторович;27.11.1990;28,0;;Ликвидируется;044525946;Москва;Публичные акционерные общества;Частная собственность;1 250 328 226;;Находится в стадии ликвидации от 21.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 24.11.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;КРК (ОАО), КБ;3385;"КОММЕРЧЕСКИЙ БАНК ""КОМПАНИЯ РОЗНИЧНОГО КРЕДИТОВАНИЯ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";123242, г. Москва, бульвар Новинский, д. 31(Торгово-офисный центр «Новинский пассаж»);Свистунов Аркадий Николаевич;05.11.2001;17,0;;Ликвидируется;044525887;Москва;Публичные акционерные общества;Частная собственность;1 303 976 000;;Находится в стадии ликвидации от 12.01.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 11.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 12.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
