Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2018 - 2мес., Чистые активы, RUB;2018 - 3мес., Чистые активы, RUB;2018 - 4мес., Чистые активы, RUB;2018 - 5мес., Чистые активы, RUB;2018 - 6мес., Чистые активы, RUB;2018 - 7мес., Чистые активы, RUB;2018 - 8мес., Чистые активы, RUB;2018 - 9мес., Чистые активы, RUB;2018 - 10мес., Чистые активы, RUB;2018 - 11мес., Чистые активы, RUB;2018 - 12мес., Чистые активы, RUB;2019 - 1мес., Чистые активы, RUB;2018 - 2мес., Счета в Банке России, RUB;2018 - 3мес., Счета в Банке России, RUB;2018 - 4мес., Счета в Банке России, RUB;2018 - 5мес., Счета в Банке России, RUB;2018 - 6мес., Счета в Банке России, RUB;2018 - 7мес., Счета в Банке России, RUB;2018 - 8мес., Счета в Банке России, RUB;2018 - 9мес., Счета в Банке России, RUB;2018 - 10мес., Счета в Банке России, RUB;2018 - 11мес., Счета в Банке России, RUB;2018 - 12мес., Счета в Банке России, RUB;2019 - 1мес., Счета в Банке России, RUB;2018 - 2мес., Коррсчета (НОСТРО), RUB;2018 - 3мес., Коррсчета (НОСТРО), RUB;2018 - 4мес., Коррсчета (НОСТРО), RUB;2018 - 5мес., Коррсчета (НОСТРО), RUB;2018 - 6мес., Коррсчета (НОСТРО), RUB;2018 - 7мес., Коррсчета (НОСТРО), RUB;2018 - 8мес., Коррсчета (НОСТРО), RUB;2018 - 9мес., Коррсчета (НОСТРО), RUB;2018 - 10мес., Коррсчета (НОСТРО), RUB;2018 - 11мес., Коррсчета (НОСТРО), RUB;2018 - 12мес., Коррсчета (НОСТРО), RUB;2019 - 1мес., Коррсчета (НОСТРО), RUB;2018 - 2мес., Ценные бумаги, RUB;2018 - 3мес., Ценные бумаги, RUB;2018 - 4мес., Ценные бумаги, RUB;2018 - 5мес., Ценные бумаги, RUB;2018 - 6мес., Ценные бумаги, RUB;2018 - 7мес., Ценные бумаги, RUB;2018 - 8мес., Ценные бумаги, RUB;2018 - 9мес., Ценные бумаги, RUB;2018 - 10мес., Ценные бумаги, RUB;2018 - 11мес., Ценные бумаги, RUB;2018 - 12мес., Ценные бумаги, RUB;2019 - 1мес., Ценные бумаги, RUB;2018 - 2мес., Кредиты, RUB;2018 - 3мес., Кредиты, RUB;2018 - 4мес., Кредиты, RUB;2018 - 5мес., Кредиты, RUB;2018 - 6мес., Кредиты, RUB;2018 - 7мес., Кредиты, RUB;2018 - 8мес., Кредиты, RUB;2018 - 9мес., Кредиты, RUB;2018 - 10мес., Кредиты, RUB;2018 - 11мес., Кредиты, RUB;2018 - 12мес., Кредиты, RUB;2019 - 1мес., Кредиты, RUB;2018 - 2мес., Кредиты организациям, RUB;2018 - 3мес., Кредиты организациям, RUB;2018 - 4мес., Кредиты организациям, RUB;2018 - 5мес., Кредиты организациям, RUB;2018 - 6мес., Кредиты организациям, RUB;2018 - 7мес., Кредиты организациям, RUB;2018 - 8мес., Кредиты организациям, RUB;2018 - 9мес., Кредиты организациям, RUB;2018 - 10мес., Кредиты организациям, RUB;2018 - 11мес., Кредиты организациям, RUB;2018 - 12мес., Кредиты организациям, RUB;2019 - 1мес., Кредиты организациям, RUB;2018 - 2мес., Кредиты физическим лицам, RUB;2018 - 3мес., Кредиты физическим лицам, RUB;2018 - 4мес., Кредиты физическим лицам, RUB;2018 - 5мес., Кредиты физическим лицам, RUB;2018 - 6мес., Кредиты физическим лицам, RUB;2018 - 7мес., Кредиты физическим лицам, RUB;2018 - 8мес., Кредиты физическим лицам, RUB;2018 - 9мес., Кредиты физическим лицам, RUB;2018 - 10мес., Кредиты физическим лицам, RUB;2018 - 11мес., Кредиты физическим лицам, RUB;2018 - 12мес., Кредиты физическим лицам, RUB;2019 - 1мес., Кредиты физическим лицам, RUB;2018 - 2мес., Кредиты другим банкам (МБК), RUB;2018 - 3мес., Кредиты другим банкам (МБК), RUB;2018 - 4мес., Кредиты другим банкам (МБК), RUB;2018 - 5мес., Кредиты другим банкам (МБК), RUB;2018 - 6мес., Кредиты другим банкам (МБК), RUB;2018 - 7мес., Кредиты другим банкам (МБК), RUB;2018 - 8мес., Кредиты другим банкам (МБК), RUB;2018 - 9мес., Кредиты другим банкам (МБК), RUB;2018 - 10мес., Кредиты другим банкам (МБК), RUB;2018 - 11мес., Кредиты другим банкам (МБК), RUB;2018 - 12мес., Кредиты другим банкам (МБК), RUB;2019 - 1мес., Кредиты другим банкам (МБК), RUB;2018 - 2мес., Основные средства, RUB;2018 - 3мес., Основные средства, RUB;2018 - 4мес., Основные средства, RUB;2018 - 5мес., Основные средства, RUB;2018 - 6мес., Основные средства, RUB;2018 - 7мес., Основные средства, RUB;2018 - 8мес., Основные средства, RUB;2018 - 9мес., Основные средства, RUB;2018 - 10мес., Основные средства, RUB;2018 - 11мес., Основные средства, RUB;2018 - 12мес., Основные средства, RUB;2019 - 1мес., Основные средства, RUB;2018 - 2мес., Учтённые векселя, RUB;2018 - 3мес., Учтённые векселя, RUB;2018 - 4мес., Учтённые векселя, RUB;2018 - 5мес., Учтённые векселя, RUB;2018 - 6мес., Учтённые векселя, RUB;2018 - 7мес., Учтённые векселя, RUB;2018 - 8мес., Учтённые векселя, RUB;2018 - 9мес., Учтённые векселя, RUB;2018 - 10мес., Учтённые векселя, RUB;2018 - 11мес., Учтённые векселя, RUB;2018 - 12мес., Учтённые векселя, RUB;2019 - 1мес., Учтённые векселя, RUB
271;РОСАВТОБАНК, ООО КБ;2767;"КОММЕРЧЕСКИЙ БАНК ""РЕГИОНАЛЬНО-ОТРАСЛЕВОЙ СПЕЦИАЛИЗИРОВАННЫЙ АВТОПРОМЫШЛЕННЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";123056, г. Москва, ул. Зоологическая, д. 26 корп. 2;Селезнев Михаил Игоревич;25.01.1995;24,0;;Ликвидируется;044525857;Москва;Общества с ограниченной ответственностью;Частная собственность;722 800 000;;Находится в стадии ликвидации от 14.06.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 04.03.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;ТАТАГРОПРОМБАНК, ООО;728;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАТАРСТАНСКИЙ АГРАРНО-ПРОМЫШЛЕННЫЙ БАНК""";420097, Татарстан респ., г. Казань, ул. Зинина, д. 4;Столбов Василий Анатольевич;11.11.1990;28,0;;Ликвидируется;049205708;Республика Татарстан;Общества с ограниченной ответственностью;Частная собственность;737 258 116;;Находится в стадии ликвидации от 02.06.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 05.04.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;ЗАМОСКВОРЕЦКИЙ, ОАО МКБ;1640;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО МЕЖРЕГИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЗАМОСКВОРЕЦКИЙ""";119180, г. Москва, ул. Полянка Б., д. 42/2 корп. 4;Рябинченко Дмитрий Николаевич;01.02.1999;20,0;;Ликвидируется;044525636;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;748 000 000;;Находится в стадии ликвидации от 15.09.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 23.06.2014, Решение о признании должника банкротом и открытии конкурсного производства от 14.08.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;УМ-БАНК ООО;1441;"""УМ-БАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";115184, г. Москва, ул. Ордынка Б., д. 59 стр. 2;Мантрова Анастасия Александровна;17.04.1991;28,0;;Ликвидируется;044525941;Москва;Общества с ограниченной ответственностью;Частная собственность;750 000 000;;Находится в стадии ликвидации от 20.02.2019, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 14.11.2018;4 741 628 000;4 074 512 000;3 986 131 000;3 970 178 000;3 877 401 000;3 937 674 000;3 824 258 000;3 811 045 000;3 863 918 000;;;;94 890 000;85 159 000;281 546 000;79 340 000;322 982 000;87 117 000;101 544 000;87 900 000;572 589 000;;;;11 676 000;17 285 000;13 461 000;10 617 000;12 404 000;9 934 000;9 168 000;9 436 000;12 296 000;;;;1 046 406 000;706 107 000;631 922 000;583 378 000;1 084 555 000;1 347 612 000;889 282 000;897 951 000;537 602 000;;;;3 190 700 000;2 942 768 000;2 434 264 000;1 948 873 000;1 786 940 000;1 784 887 000;1 719 951 000;1 705 287 000;1 789 864 000;;;;2 426 315 000;2 298 210 000;2 052 343 000;1 578 264 000;1 425 109 000;1 430 858 000;1 374 629 000;1 369 654 000;1 457 177 000;;;;98 897 000;347 170 000;337 391 000;326 318 000;317 778 000;310 002 000;301 438 000;291 844 000;282 868 000;;;;622 338 000;254 476 000;2 094 000;2 094 000;2 094 000;2 306 000;2 306 000;2 306 000;2 519 000;;;;32 132 000;31 655 000;121 167 000;121 712 000;231 121 000;230 443 000;266 923 000;176 664 000;176 123 000;;;;0;0;0;0;0;0;0;0;0;;;
275;ЭКОНОМИКС-БАНК (ООО), КБ;2136;"КОММЕРЧЕСКИЙ БАНК ""ЭКОНОМИКС-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, ул. Мясницкая, д. 46 корп. 1;Буравцев Андрей Сергеевич;07.08.1996;22,5;;Ликвидируется;044525443;Москва;Общества с ограниченной ответственностью;Частная собственность;767 000 000;;Находится в стадии ликвидации от 26.12.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 06.12.2018;2 179 808 000;2 063 289 000;2 075 102 000;2 135 653 000;2 058 408 000;1 988 487 000;2 104 857 000;1 241 233 000;1 095 789 000;1 079 073 000;;;55 910 000;30 313 000;60 894 000;33 669 000;25 756 000;27 388 000;59 238 000;68 992 000;35 498 000;698 256 000;;;52 620 000;60 349 000;253 830 000;282 126 000;58 104 000;270 050 000;63 464 000;38 342 000;34 543 000;34 541 000;;;94 879 000;95 356 000;95 324 000;95 070 000;661 779 000;663 832 000;663 469 000;47 618 000;0;0;;;1 456 171 000;1 375 634 000;1 351 441 000;520 430 000;277 635 000;264 488 000;675 357 000;263 861 000;120 211 000;107 800 000;;;385 362 000;365 433 000;372 777 000;357 504 000;214 610 000;242 794 000;245 796 000;242 987 000;114 085 000;106 738 000;;;22 548 000;22 255 000;21 990 000;21 707 000;21 454 000;19 692 000;19 484 000;19 268 000;5 376 000;332 000;;;1 021 525 000;960 671 000;931 417 000;114 932 000;35 008 000;750 000;409 033 000;750 000;750 000;730 000;;;212 358 000;211 803 000;211 294 000;210 898 000;210 385 000;209 871 000;209 360 000;207 792 000;206 879 000;205 973 000;;;0;0;0;0;0;0;0;0;0;0;;
276;БРТ (АО), КБ;3441;"КОММЕРЧЕСКИЙ БАНК ""БАНК РАЗВИТИЯ ТЕХНОЛОГИЙ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";107045, г. Москва, бульвар Сретенский, д. 7/1/8 корп. 3;Валлен Олег Эрлинович;21.07.2003;15,5;;Ликвидируется;044525528;Москва;Непубличные акционерные общества;Частная собственность;785 800 000;;Находится в стадии ликвидации от 06.09.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 27.05.2016, Решение о признании должника банкротом и открытии конкурсного производства от 15.04.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;МИ-БАНК (ОАО);2742;"""МЕЖДУНАРОДНЫЙ ИНВЕСТИЦИОННЫЙ БАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";119899, г. Москва, ул. Ленинские Горы, Мгу, д. 1 корп. 58;Мащев Александр Борисович;05.03.1994;25,0;;Ликвидируется;044525255;Москва;Публичные акционерные общества;Частная собственность;785 860 000;;Находится в стадии ликвидации от 17.07.2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;ТЕМПБАНК, ПАО МАБ;55;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКИЙ АКЦИОНЕРНЫЙ БАНК ""ТЕМПБАНК""";109044, г. Москва, ул. Крутицкий Вал, д. 26 корп. 2;Вершинин Вадим Виссарионович;24.01.1989;30,0;;Ликвидируется;044525130;Москва;Публичные акционерные общества;Частная собственность;789 000 000;;Находится в стадии ликвидации от 31.01.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.10.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;ДАГЭНЕРГОБАНК, ООО;3286;"ДАГЕСТАНСКИЙ КОММЕРЧЕСКИЙ ЭНЕРГЕТИЧЕСКИЙ БАНК ""ДАГЭНЕРГОБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";367002, Дагестан респ, г. Махачкала, ул. Р.Гамзатова, д. 39 корп. А;Джамалудинов Магомедгази Далгатович;27.02.1996;23,0;;Ликвидируется;048209964;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;790 000 000;;Находится в стадии ликвидации от 06.07.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 24.03.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;ЮНИКОРБАНК, ОАО;2586;"КОММЕРЧЕСКИЙ БАНК ""ЮНИКОР"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";129515, г. Москва, ул. Останкинская 1-Я, д. 26;Королёв Григорий Евгеньевич;25.11.1993;25,0;;Ликвидируется;044525397;Москва;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;800 000 000;;Находится в стадии ликвидации от 11.02.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 25.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 17.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;МИЛЛЕНИУМ БАНК (ЗАО);3423;"КОММЕРЧЕСКИЙ БАНК ""МИЛЛЕНИУМ БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";129090, г. Москва, пер. Протопоповский, д. 19 корп. 10;Баклицкий Денис Николаевич;13.11.2002;16,0;;Ликвидируется;044525597;Москва;Непубличные акционерные общества;Частная собственность;855 000 000;;Находится в стадии ликвидации от 13.05.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 05.02.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;СТРАТЕГИЯ (ПАО), АКБ;2801;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""СТРАТЕГИЯ"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";119435, г. Москва, пер. Саввинский Б., д. 12 корп. 11;Вершинин Вадим Виссарионович;22.04.1994;24,5;;Ликвидируется;044525563;Москва;Публичные акционерные общества;Частная собственность;855 000 000;;Находится в стадии ликвидации от 27.10.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 21.07.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;МЕЖДУНАРОДНЫЙ БАНК РАЗВИТИЯ (АО), КБ;2704;"КОММЕРЧЕСКИЙ БАНК ""МЕЖДУНАРОДНЫЙ БАНК РАЗВИТИЯ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";123610, г. Москва, набережная Краснопресненская, д. 12(Бизнес-центр «Центр Международной Торговли»);Баклицкий Денис Николаевич;21.02.1994;25,0;;Ликвидируется;044525541;Москва;Непубличные акционерные общества;Частная собственность;870 000 000;;Находится в стадии ликвидации от 10.04.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 09.12.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;ДИЛ-БАНК (ООО);3384;"""ДИЛ-БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125284, г. Москва, проспект Ленинградский, д. 31А стр. 1;Рябинченко Дмитрий Николаевич;05.11.2001;17,0;;Ликвидируется;044525376;Москва;Общества с ограниченной ответственностью;Частная собственность;900 000 000;;Находится в стадии ликвидации от 30.03.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 14.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;ЕВРОМЕТ (ПАО), АКБ;2902;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЕВРОПЕЙСКИЙ БАНК РАЗВИТИЯ МЕТАЛЛУРГИЧЕСКОЙ ПРОМЫШЛЕННОСТИ"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";107031, г. Москва, ул. Неглинная, д. 18/1 корп. 1А;Коваль Андрей Михайлович;17.06.1994;24,5;;Ликвидируется;044525194;Москва;Публичные акционерные общества;Частная собственность;911 652 000;;Находится в стадии ликвидации от 12.11.2015, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 27.08.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;МОСУРАЛБАНК (АО), АКБ;2468;МОСКОВСКО-УРАЛЬСКИЙ АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК (АКЦИОНЕРНОЕ ОБЩЕСТВО);115035, г. Москва, набережная Раушская, д. 22 корп. 2;Валлен Олег Эрлинович;24.08.1993;25,5;;Ликвидируется;044525075;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;960 000 000;;Находится в стадии ликвидации от 08.10.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 22.06.2018;6 364 192 000;6 137 564 000;5 940 587 000;5 872 025 000;;;;;;;;;375 961 000;735 951 000;993 898 000;915 479 000;;;;;;;;;72 266 000;58 312 000;57 529 000;52 624 000;;;;;;;;;48 102 000;46 668 000;48 676 000;48 691 000;;;;;;;;;5 024 399 000;3 934 174 000;3 543 549 000;3 500 342 000;;;;;;;;;4 255 625 000;3 429 811 000;3 186 716 000;3 142 236 000;;;;;;;;;390 523 000;126 112 000;102 668 000;103 941 000;;;;;;;;;374 880 000;374 880 000;250 794 000;250 794 000;;;;;;;;;20 220 000;19 166 000;138 647 000;139 591 000;;;;;;;;;0;0;0;0;;;;;;;;
287;ТРАНСНАЦИОНАЛЬНЫЙ БАНК (ООО), КБ;2108;"КОММЕРЧЕСКИЙ БАНК ""ТРАНСНАЦИОНАЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119180, г. Москва, пер. Хвостов 1-Й, д. 3А стр. 2;Мантрова Анастасия Александровна;09.10.1992;26,5;;Ликвидируется;044525374;Москва;Общества с ограниченной ответственностью;Частная собственность;965 000 000;;Находится в стадии ликвидации от 19.08.2015, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 13.04.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;ТААТТА АО, БАНК;1249;"БАНК ""ТААТТА"" АКЦИОНЕРНОЕ ОБЩЕСТВО";677018, Саха /Якутия/ респ., г. Якутск, ул. Чепалова, д. 36;Баклицкий Денис Николаевич;20.12.1990;28,0;;Ликвидируется;049805709;Саха (Республика) (Якутия);Непубличные акционерные общества;Частная собственность;965 300 000;;Находится в стадии ликвидации от 08.10.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 05.07.2018;10 203 452 000;9 746 305 000;9 595 447 000;9 078 905 000;8 644 726 000;;;;;;;;1 236 357 000;1 072 606 000;1 035 833 000;686 699 000;428 993 000;;;;;;;;779 968 000;67 253 000;85 793 000;64 325 000;65 891 000;;;;;;;;1 463 297 000;1 440 980 000;1 423 163 000;1 583 690 000;1 798 534 000;;;;;;;;4 962 907 000;5 387 170 000;5 277 460 000;4 688 517 000;4 331 103 000;;;;;;;;3 614 847 000;3 447 009 000;3 336 721 000;3 103 803 000;3 125 240 000;;;;;;;;1 023 673 000;1 041 493 000;1 039 410 000;1 024 381 000;1 091 510 000;;;;;;;;221 895 000;798 014 000;803 409 000;488 033 000;45 103 000;;;;;;;;947 234 000;1 008 618 000;1 004 098 000;1 001 042 000;994 937 000;;;;;;;;0;0;0;0;226 982 000;;;;;;;
289;ЛЕГИОН (АО), АКБ;3117;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЛЕГИОН"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";"107497, г. Москва, ул. Иркутская, д. 11 корп. 1(Бизнес-центр ""Бэлрайс"")";Медведков Максим Викторович;22.10.2009;9,0;;Ликвидируется;044525373;Москва;Непубличные акционерные общества;Частная собственность;973 068 400;;Находится в стадии ликвидации от 02.10.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 07.07.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;СВА (АО), АКБ;2768;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""СЕВЕРО-ВОСТОЧНЫЙ АЛЬЯНС"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";127055, г. Москва, ул. Сущёвская, д. 16 корп. 3;Селезнев Михаил Игоревич;31.03.1994;25,0;;Ликвидируется;044525907;Москва;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;1 035 316 000;;Находится в стадии ликвидации от 22.12.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 21.08.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
