Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2013 - 2мес., Чистые активы, RUB;2013 - 3мес., Чистые активы, RUB;2013 - 4мес., Чистые активы, RUB;2013 - 5мес., Чистые активы, RUB;2013 - 6мес., Чистые активы, RUB;2013 - 7мес., Чистые активы, RUB;2013 - 8мес., Чистые активы, RUB;2013 - 9мес., Чистые активы, RUB;2013 - 10мес., Чистые активы, RUB;2013 - 11мес., Чистые активы, RUB;2013 - 12мес., Чистые активы, RUB;2014 - 1мес., Чистые активы, RUB;2013 - 2мес., Счета в Банке России, RUB;2013 - 3мес., Счета в Банке России, RUB;2013 - 4мес., Счета в Банке России, RUB;2013 - 5мес., Счета в Банке России, RUB;2013 - 6мес., Счета в Банке России, RUB;2013 - 7мес., Счета в Банке России, RUB;2013 - 8мес., Счета в Банке России, RUB;2013 - 9мес., Счета в Банке России, RUB;2013 - 10мес., Счета в Банке России, RUB;2013 - 11мес., Счета в Банке России, RUB;2013 - 12мес., Счета в Банке России, RUB;2014 - 1мес., Счета в Банке России, RUB;2013 - 2мес., Коррсчета (НОСТРО), RUB;2013 - 3мес., Коррсчета (НОСТРО), RUB;2013 - 4мес., Коррсчета (НОСТРО), RUB;2013 - 5мес., Коррсчета (НОСТРО), RUB;2013 - 6мес., Коррсчета (НОСТРО), RUB;2013 - 7мес., Коррсчета (НОСТРО), RUB;2013 - 8мес., Коррсчета (НОСТРО), RUB;2013 - 9мес., Коррсчета (НОСТРО), RUB;2013 - 10мес., Коррсчета (НОСТРО), RUB;2013 - 11мес., Коррсчета (НОСТРО), RUB;2013 - 12мес., Коррсчета (НОСТРО), RUB;2014 - 1мес., Коррсчета (НОСТРО), RUB;2013 - 2мес., Ценные бумаги, RUB;2013 - 3мес., Ценные бумаги, RUB;2013 - 4мес., Ценные бумаги, RUB;2013 - 5мес., Ценные бумаги, RUB;2013 - 6мес., Ценные бумаги, RUB;2013 - 7мес., Ценные бумаги, RUB;2013 - 8мес., Ценные бумаги, RUB;2013 - 9мес., Ценные бумаги, RUB;2013 - 10мес., Ценные бумаги, RUB;2013 - 11мес., Ценные бумаги, RUB;2013 - 12мес., Ценные бумаги, RUB;2014 - 1мес., Ценные бумаги, RUB;2013 - 2мес., Кредиты, RUB;2013 - 3мес., Кредиты, RUB;2013 - 4мес., Кредиты, RUB;2013 - 5мес., Кредиты, RUB;2013 - 6мес., Кредиты, RUB;2013 - 7мес., Кредиты, RUB;2013 - 8мес., Кредиты, RUB;2013 - 9мес., Кредиты, RUB;2013 - 10мес., Кредиты, RUB;2013 - 11мес., Кредиты, RUB;2013 - 12мес., Кредиты, RUB;2014 - 1мес., Кредиты, RUB;2013 - 2мес., Кредиты организациям, RUB;2013 - 3мес., Кредиты организациям, RUB;2013 - 4мес., Кредиты организациям, RUB;2013 - 5мес., Кредиты организациям, RUB;2013 - 6мес., Кредиты организациям, RUB;2013 - 7мес., Кредиты организациям, RUB;2013 - 8мес., Кредиты организациям, RUB;2013 - 9мес., Кредиты организациям, RUB;2013 - 10мес., Кредиты организациям, RUB;2013 - 11мес., Кредиты организациям, RUB;2013 - 12мес., Кредиты организациям, RUB;2014 - 1мес., Кредиты организациям, RUB;2013 - 2мес., Кредиты физическим лицам, RUB;2013 - 3мес., Кредиты физическим лицам, RUB;2013 - 4мес., Кредиты физическим лицам, RUB;2013 - 5мес., Кредиты физическим лицам, RUB;2013 - 6мес., Кредиты физическим лицам, RUB;2013 - 7мес., Кредиты физическим лицам, RUB;2013 - 8мес., Кредиты физическим лицам, RUB;2013 - 9мес., Кредиты физическим лицам, RUB;2013 - 10мес., Кредиты физическим лицам, RUB;2013 - 11мес., Кредиты физическим лицам, RUB;2013 - 12мес., Кредиты физическим лицам, RUB;2014 - 1мес., Кредиты физическим лицам, RUB;2013 - 2мес., Кредиты другим банкам (МБК), RUB;2013 - 3мес., Кредиты другим банкам (МБК), RUB;2013 - 4мес., Кредиты другим банкам (МБК), RUB;2013 - 5мес., Кредиты другим банкам (МБК), RUB;2013 - 6мес., Кредиты другим банкам (МБК), RUB;2013 - 7мес., Кредиты другим банкам (МБК), RUB;2013 - 8мес., Кредиты другим банкам (МБК), RUB;2013 - 9мес., Кредиты другим банкам (МБК), RUB;2013 - 10мес., Кредиты другим банкам (МБК), RUB;2013 - 11мес., Кредиты другим банкам (МБК), RUB;2013 - 12мес., Кредиты другим банкам (МБК), RUB;2014 - 1мес., Кредиты другим банкам (МБК), RUB;2013 - 2мес., Основные средства, RUB;2013 - 3мес., Основные средства, RUB;2013 - 4мес., Основные средства, RUB;2013 - 5мес., Основные средства, RUB;2013 - 6мес., Основные средства, RUB;2013 - 7мес., Основные средства, RUB;2013 - 8мес., Основные средства, RUB;2013 - 9мес., Основные средства, RUB;2013 - 10мес., Основные средства, RUB;2013 - 11мес., Основные средства, RUB;2013 - 12мес., Основные средства, RUB;2014 - 1мес., Основные средства, RUB;2013 - 2мес., Учтённые векселя, RUB;2013 - 3мес., Учтённые векселя, RUB;2013 - 4мес., Учтённые векселя, RUB;2013 - 5мес., Учтённые векселя, RUB;2013 - 6мес., Учтённые векселя, RUB;2013 - 7мес., Учтённые векселя, RUB;2013 - 8мес., Учтённые векселя, RUB;2013 - 9мес., Учтённые векселя, RUB;2013 - 10мес., Учтённые векселя, RUB;2013 - 11мес., Учтённые векселя, RUB;2013 - 12мес., Учтённые векселя, RUB;2014 - 1мес., Учтённые векселя, RUB
262;РБС, ООО КБ;3367;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""РЕГИОНАЛЬНЫЙ БАНК СБЕРЕЖЕНИЙ""";125040, г. Москва, ул. Ямского Поля 3-Я, д. Д. 18(Бизнес-центр «Золотой Век»);Баушева Надежда Сергеевна;21.04.2001;17,5;;Ликвидируется;044525335;Москва;Общества с ограниченной ответственностью;Частная собственность;667 130 000;;Находится в стадии ликвидации от 13.01.2016, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.11.2015;1 022 014 000;857 916 000;832 642 000;808 612 000;823 882 000;801 432 000;841 311 000;839 083 000;795 190 000;888 298 000;921 431 000;925 170 000;52 012 000;30 540 000;38 828 000;22 021 000;22 416 000;21 975 000;31 790 000;87 056 000;22 427 000;151 308 000;175 003 000;115 512 000;82 161 000;101 702 000;70 180 000;113 737 000;82 649 000;70 801 000;64 926 000;61 204 000;71 500 000;69 261 000;118 578 000;121 175 000;78 600 000;76 268 000;82 514 000;76 746 000;76 258 000;77 025 000;76 692 000;80 035 000;77 527 000;77 164 000;65 768 000;65 780 000;635 662 000;544 401 000;541 274 000;524 931 000;551 749 000;538 922 000;554 695 000;523 478 000;512 473 000;458 498 000;459 159 000;508 204 000;330 184 000;322 557 000;297 160 000;280 921 000;278 553 000;292 080 000;304 850 000;297 992 000;207 743 000;239 769 000;249 729 000;300 854 000;117 397 000;120 621 000;127 002 000;132 222 000;148 487 000;151 847 000;143 947 000;134 830 000;127 882 000;128 755 000;121 213 000;117 423 000;121 079 000;31 550 000;51 725 000;42 063 000;58 200 000;33 383 000;43 746 000;32 830 000;117 542 000;33 689 000;33 220 000;35 774 000;3 380 000;3 315 000;3 196 000;3 073 000;2 963 000;2 864 000;2 762 000;2 661 000;2 561 000;2 780 000;2 681 000;2 581 000;2 451 000;0;5 446 000;0;0;0;990 000;3 961 000;1 089 000;991 000;0;0
263;РУССТРОЙБАНК, АО;3205;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РУССКИЙ СТРОИТЕЛЬНЫЙ БАНК""";109004, г. Москва, пер. Дровяной Б., д. 7/9 корп. 1;Вершинин Вадим Виссарионович;27.01.1995;24,0;;Ликвидируется;044525591;Москва;Непубличные акционерные общества;Частная собственность;678 086 302;;Находится в стадии ликвидации от 31.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 18.12.2015;23 618 449 000;23 917 492 000;23 827 624 000;24 313 659 000;24 988 705 000;25 318 329 000;25 888 281 000;26 266 397 000;26 185 084 000;26 635 892 000;28 670 342 000;27 755 213 000;700 646 000;3 612 417 000;1 078 898 000;2 102 116 000;2 697 429 000;2 710 411 000;2 122 305 000;2 071 671 000;1 591 335 000;1 173 900 000;2 279 904 000;1 623 062 000;682 447 000;756 712 000;655 523 000;434 686 000;701 618 000;599 588 000;713 971 000;699 736 000;659 850 000;854 410 000;1 057 798 000;1 165 283 000;868 694 000;451 693 000;399 262 000;400 946 000;402 969 000;0;0;0;0;99 950 000;99 950 000;99 950 000;18 110 430 000;16 346 686 000;18 792 502 000;18 486 613 000;18 581 048 000;19 153 590 000;19 931 445 000;20 515 348 000;20 869 103 000;21 191 427 000;21 311 164 000;21 419 425 000;13 503 506 000;14 194 305 000;14 830 925 000;15 156 004 000;16 146 683 000;16 627 801 000;17 223 838 000;17 675 021 000;17 899 374 000;18 007 507 000;18 116 261 000;18 329 176 000;1 909 667 000;1 725 014 000;1 814 169 000;1 897 655 000;2 000 912 000;2 092 174 000;2 270 731 000;2 402 278 000;2 631 694 000;2 845 470 000;2 862 594 000;3 005 757 000;2 347 257 000;77 367 000;1 797 408 000;1 077 487 000;77 752 000;77 795 000;77 880 000;77 666 000;77 599 000;77 866 000;77 757 000;78 353 000;1 298 195 000;1 291 521 000;1 287 658 000;1 280 347 000;1 274 922 000;1 269 908 000;1 264 060 000;1 258 534 000;1 254 884 000;1 248 780 000;1 241 885 000;1 259 684 000;466 402 000;48 116 000;0;0;0;0;0;0;0;0;0;0
264;РАЗВИТИЕ, ООО КБ;2729;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""РАЗВИТИЕ""";369000, Карачаево-Черкесская респ., г. Черкесск, ул. Красноармейская, д. 64;Березуцкий Георгий Петрович;04.03.1994;25,0;;Ликвидируется;049133812;Карачаево-Черкесская Республика;Общества с ограниченной ответственностью;Частная собственность;680 000 000;;Находится в стадии ликвидации от 12.07.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 10.10.2016;5 803 800 000;5 796 296 000;6 284 533 000;6 583 912 000;6 636 607 000;8 352 351 000;6 899 197 000;7 836 377 000;7 269 924 000;7 695 852 000;7 757 036 000;7 616 698 000;424 156 000;233 219 000;181 519 000;177 835 000;166 942 000;1 010 276 000;340 741 000;319 452 000;225 412 000;234 503 000;676 141 000;276 238 000;987 444 000;953 046 000;1 371 440 000;1 404 795 000;1 465 648 000;1 871 355 000;1 005 533 000;1 977 576 000;1 500 714 000;1 514 214 000;1 368 374 000;1 393 685 000;667 037 000;678 484 000;804 413 000;951 467 000;961 614 000;1 112 895 000;1 213 429 000;1 202 477 000;1 015 668 000;1 153 075 000;1 148 945 000;1 201 225 000;3 470 879 000;3 690 892 000;3 679 564 000;3 703 987 000;3 724 459 000;3 995 856 000;4 022 220 000;4 026 568 000;3 875 462 000;3 995 067 000;4 096 810 000;4 102 845 000;2 851 488 000;3 117 458 000;2 964 561 000;3 052 338 000;3 046 074 000;3 351 062 000;3 600 064 000;3 535 632 000;3 364 713 000;3 607 752 000;3 586 719 000;3 663 660 000;508 562 000;442 078 000;529 929 000;538 446 000;520 509 000;502 558 000;276 603 000;299 597 000;273 559 000;241 453 000;247 460 000;249 459 000;110 829 000;131 356 000;185 074 000;113 203 000;157 876 000;142 236 000;145 553 000;191 339 000;237 190 000;145 862 000;262 631 000;189 726 000;31 806 000;32 443 000;31 918 000;32 523 000;32 799 000;33 097 000;32 441 000;32 384 000;32 625 000;31 593 000;46 562 000;45 646 000;0;0;0;0;0;0;200 658 000;201 479 000;202 329 000;203 151 000;204 000 000;204 849 000
265;РОСПРОМБАНК (ООО), КБ;3204;"КОММЕРЧЕСКИЙ БАНК ""РОССИЙСКИЙ ПРОМЫШЛЕННЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125009, г. Москва, ул. Никитская Б., д. 17 стр. 2(Офисное здание);Селезнев Михаил Игоревич;27.01.1995;24,0;;Ликвидируется;044525120;Москва;Общества с ограниченной ответственностью;Частная собственность;685 000 000;;Находится в стадии ликвидации от 13.12.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 13.09.2016;8 947 647 000;8 485 947 000;8 163 246 000;8 578 290 000;8 830 100 000;8 934 362 000;9 770 760 000;9 833 474 000;9 339 436 000;9 192 725 000;8 788 906 000;8 475 461 000;366 892 000;336 869 000;248 776 000;254 094 000;334 267 000;240 706 000;277 572 000;473 177 000;429 269 000;539 569 000;718 504 000;343 114 000;699 223 000;507 108 000;258 449 000;237 052 000;206 045 000;366 128 000;1 073 942 000;945 161 000;394 066 000;157 208 000;136 812 000;118 828 000;1 499 302 000;1 559 405 000;1 606 273 000;1 887 502 000;2 124 398 000;2 341 964 000;2 484 824 000;2 336 755 000;2 608 480 000;2 545 192 000;2 393 874 000;2 500 809 000;4 974 814 000;4 620 637 000;4 684 149 000;4 715 855 000;4 777 612 000;4 545 798 000;4 542 958 000;4 688 938 000;4 590 473 000;4 600 557 000;4 251 600 000;4 204 496 000;3 208 988 000;3 193 119 000;3 339 819 000;3 282 888 000;3 291 219 000;3 232 521 000;3 222 463 000;3 266 337 000;3 218 862 000;3 116 672 000;2 984 041 000;2 960 420 000;294 720 000;272 353 000;286 765 000;291 413 000;258 085 000;256 603 000;283 887 000;279 027 000;274 194 000;381 170 000;304 908 000;290 437 000;473 160 000;123 473 000;23 670 000;118 690 000;223 558 000;123 608 000;125 157 000;271 591 000;220 524 000;154 554 000;24 879 000;26 791 000;683 721 000;678 371 000;677 026 000;685 271 000;683 692 000;678 733 000;686 422 000;685 276 000;680 773 000;674 216 000;690 036 000;645 514 000;0;0;0;0;0;0;0;0;0;0;0;0
266;АНТАЛБАНК ООО, КБ;3115;"КОММЕРЧЕСКИЙ БАНК ""АНТАЛБАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";109044, г. Москва, ул. Симоновский Вал, д. 9;Вершинин Вадим Виссарионович;10.10.1994;24,5;;Ликвидируется;044525621;Москва;Общества с ограниченной ответственностью;Частная собственность;696 000 000;;Находится в стадии ликвидации от 31.03.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.09.2015;6 221 785 000;7 254 625 000;7 849 579 000;8 334 595 000;8 694 107 000;8 856 409 000;9 444 408 000;9 798 492 000;10 428 787 000;11 847 728 000;12 934 140 000;13 082 307 000;750 375 000;894 675 000;877 862 000;950 323 000;1 036 552 000;893 040 000;931 179 000;1 164 561 000;1 002 552 000;1 175 865 000;1 315 480 000;1 310 036 000;32 529 000;24 290 000;23 764 000;17 131 000;9 386 000;14 773 000;15 897 000;25 770 000;9 763 000;14 440 000;26 276 000;49 828 000;2 986 068 000;3 459 158 000;3 697 347 000;3 663 279 000;3 677 609 000;3 568 859 000;3 458 740 000;3 426 656 000;3 572 221 000;4 108 635 000;4 417 784 000;3 751 709 000;2 242 080 000;2 595 778 000;3 055 945 000;3 444 046 000;3 646 690 000;4 163 410 000;4 603 986 000;4 991 757 000;5 581 274 000;6 193 119 000;6 811 457 000;7 616 913 000;2 181 036 000;2 535 286 000;2 995 301 000;3 382 951 000;3 588 356 000;4 102 060 000;4 543 065 000;4 931 316 000;5 520 248 000;6 132 768 000;6 800 604 000;7 606 104 000;11 044 000;10 492 000;10 644 000;11 095 000;8 334 000;11 350 000;10 921 000;10 441 000;11 026 000;10 351 000;10 853 000;10 809 000;0;0;0;0;0;0;0;0;0;0;0;0;101 148 000;100 188 000;100 324 000;100 334 000;99 551 000;99 559 000;99 366 000;100 130 000;100 336 000;100 723 000;101 698 000;101 960 000;1 379 642 000;1 585 635 000;1 718 532 000;1 677 678 000;1 692 758 000;1 678 383 000;1 679 041 000;1 681 905 000;1 685 535 000;1 645 611 000;1 775 022 000;1 748 160 000
267;БЕНИФИТ-БАНК (ЗАО), АКБ;3229;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БЕНИФИТ-БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125047, г. Москва, ул. Брестская 2-Я, д. 32(Бизнес-центр «Мономах»);Баклицкий Денис Николаевич;14.03.1995;24,0;;Ликвидируется;044525461;Москва;Непубличные акционерные общества;Частная собственность;700 000 000;;Находится в стадии ликвидации от 16.02.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 02.11.2015;6 634 797 000;6 980 114 000;6 483 728 000;5 873 266 000;6 404 659 000;6 378 448 000;6 861 302 000;7 139 870 000;7 569 236 000;8 411 712 000;8 516 928 000;9 109 093 000;314 833 000;355 571 000;243 488 000;243 914 000;194 033 000;181 887 000;194 404 000;264 027 000;267 335 000;492 215 000;451 124 000;325 261 000;349 776 000;422 082 000;236 145 000;100 408 000;379 649 000;406 249 000;785 370 000;978 975 000;800 779 000;633 637 000;442 365 000;1 051 076 000;3 401 826 000;3 249 135 000;3 034 563 000;2 347 231 000;2 173 200 000;2 191 710 000;2 213 061 000;2 208 009 000;2 208 707 000;2 052 605 000;1 814 307 000;1 805 171 000;2 101 448 000;2 256 909 000;2 497 038 000;2 475 686 000;2 410 230 000;2 467 341 000;2 608 754 000;2 565 964 000;3 172 315 000;4 192 144 000;4 261 606 000;4 550 512 000;1 503 318 000;1 655 229 000;1 796 250 000;1 792 018 000;1 777 810 000;1 843 554 000;1 987 501 000;1 968 612 000;2 292 918 000;2 537 915 000;2 717 632 000;3 183 149 000;162 421 000;177 388 000;176 133 000;174 562 000;175 151 000;176 404 000;179 768 000;177 500 000;173 557 000;174 252 000;182 536 000;189 766 000;0;0;0;0;0;0;0;0;253 000 000;0;0;0;10 028 000;9 931 000;9 603 000;10 746 000;12 343 000;12 182 000;12 122 000;12 019 000;11 845 000;11 472 000;11 146 000;10 888 000;378 941 000;209 217 000;210 028 000;212 044 000;118 117 000;119 330 000;120 543 000;118 156 000;119 369 000;120 543 000;0;0
268;МСБ (ООО), КБ;3484;"КОММЕРЧЕСКИЙ БАНК ""МЕЖДУНАРОДНЫЙ СТРОИТЕЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105005, г. Москва, ул. Бауманская, д. 21;Волков Виталий Александрович;29.05.2008;10,5;;Ликвидируется;044525421;Москва;Общества с ограниченной ответственностью;Частная собственность;710 000 000;;Находится в стадии ликвидации от 11.09.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 28.04.2017;1 021 472 000;993 100 000;921 277 000;922 483 000;978 805 000;968 219 000;958 356 000;995 107 000;936 768 000;1 093 924 000;1 484 977 000;1 332 523 000;121 777 000;340 256 000;84 324 000;84 544 000;104 703 000;74 463 000;43 096 000;32 593 000;49 918 000;111 658 000;404 318 000;219 470 000;70 015 000;41 532 000;34 916 000;43 467 000;52 040 000;32 027 000;6 657 000;5 731 000;6 553 000;29 378 000;67 899 000;91 654 000;241 632 000;65 741 000;121 785 000;122 532 000;93 249 000;72 172 000;62 466 000;52 598 000;1 588 000;31 674 000;82 044 000;32 084 000;547 223 000;520 274 000;650 835 000;638 697 000;695 288 000;764 119 000;820 227 000;864 931 000;841 341 000;857 628 000;878 074 000;935 931 000;429 624 000;402 699 000;492 102 000;479 964 000;559 710 000;609 480 000;651 652 000;691 517 000;760 686 000;751 464 000;773 571 000;790 784 000;7 599 000;7 575 000;2 035 000;2 035 000;3 880 000;7 941 000;6 877 000;6 716 000;8 957 000;7 892 000;9 696 000;10 816 000;70 000 000;70 000 000;115 000 000;115 000 000;90 000 000;105 000 000;120 000 000;125 000 000;30 000 000;55 000 000;50 000 000;120 000 000;6 195 000;6 200 000;6 109 000;6 186 000;6 274 000;6 347 000;6 246 000;6 146 000;6 310 000;6 257 000;6 167 000;6 104 000;239 610 000;63 948 000;120 044 000;120 891 000;91 555 000;70 492 000;60 857 000;51 057 000;0;30 007 000;80 258 000;30 440 000
269;АДМИРАЛТЕЙСКИЙ, ООО КБ;3054;"КОММЕРЧЕСКИЙ БАНК ""АДМИРАЛТЕЙСКИЙ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";119034, г. Москва, пер. Лопухинский, д. 6 корп. 1;Ляненко Сергей Игоревич;17.08.1994;24,5;;Ликвидируется;044525157;Москва;Общества с ограниченной ответственностью;Частная собственность;713 646 000;;Находится в стадии ликвидации от 02.03.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 11.09.2015;10 208 929 000;11 315 641 000;10 193 087 000;10 515 663 000;11 435 155 000;10 996 082 000;11 741 141 000;11 512 699 000;11 015 935 000;10 819 511 000;9 840 416 000;9 465 504 000;819 088 000;638 327 000;580 827 000;798 871 000;888 191 000;1 322 408 000;1 011 513 000;1 278 463 000;901 759 000;751 440 000;700 997 000;625 693 000;342 265 000;393 316 000;108 149 000;161 919 000;231 790 000;163 942 000;254 120 000;277 865 000;549 550 000;301 262 000;152 998 000;90 344 000;109 052 000;140 602 000;151 732 000;150 791 000;147 921 000;150 832 000;151 142 000;152 699 000;153 288 000;140 259 000;78 163 000;78 632 000;5 709 164 000;5 878 133 000;5 805 195 000;5 952 709 000;6 021 571 000;6 094 292 000;6 301 882 000;6 000 441 000;6 270 369 000;5 994 053 000;5 727 195 000;5 949 068 000;4 866 686 000;4 850 187 000;5 119 802 000;5 040 753 000;5 056 202 000;5 400 331 000;5 271 484 000;5 283 917 000;5 281 535 000;5 347 883 000;5 118 987 000;5 351 906 000;492 094 000;519 427 000;438 604 000;413 299 000;421 317 000;408 566 000;379 146 000;396 461 000;393 731 000;383 300 000;407 032 000;395 900 000;140 094 000;280 096 000;30 096 000;280 097 000;325 101 000;30 101 000;395 102 000;100 100 000;375 099 000;60 600 000;1 176 000;1 262 000;226 842 000;227 956 000;245 956 000;252 286 000;249 547 000;246 949 000;240 524 000;227 007 000;325 068 000;323 295 000;276 116 000;272 953 000;1 508 000;1 446 000;1 383 000;1 320 000;1 257 000;1 194 000;1 131 000;1 068 000;1 006 000;943 000;880 000;817 000
270;КУБАНСКИЙ УНИВЕРСАЛЬНЫЙ БАНК (ООО), КБ;2898;"КОММЕРЧЕСКИЙ БАНК ""КУБАНСКИЙ УНИВЕРСАЛЬНЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";350063, Краснодарский кр, г. Краснодар, ул. Им Пушкина, д. 36;Ткачева Ирина Александровна;10.06.1994;24,5;;Ликвидируется;040349745;Краснодарский край;Общества с ограниченной ответственностью;Иная смешанная российская собственность;719 960 000;;Находится в стадии ликвидации от 14.12.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.10.2016;2 068 162 000;2 106 595 000;2 152 209 000;2 123 597 000;2 182 107 000;2 171 808 000;2 191 313 000;2 205 761 000;2 356 277 000;2 393 020 000;2 465 852 000;2 464 073 000;74 151 000;55 065 000;102 531 000;73 050 000;65 420 000;70 358 000;88 939 000;72 813 000;279 919 000;159 887 000;116 487 000;114 224 000;32 640 000;28 270 000;47 836 000;30 492 000;38 202 000;33 578 000;29 435 000;36 924 000;28 300 000;33 675 000;70 675 000;39 831 000;0;0;0;0;0;0;0;0;0;0;0;0;1 650 780 000;1 714 656 000;1 695 435 000;1 721 271 000;1 763 569 000;1 763 450 000;1 789 584 000;1 821 509 000;1 715 399 000;1 854 983 000;1 912 743 000;1 937 290 000;1 143 815 000;1 149 448 000;1 172 200 000;1 176 864 000;1 184 529 000;1 212 526 000;1 172 080 000;1 251 686 000;1 284 582 000;1 274 738 000;1 337 574 000;1 346 102 000;318 831 000;315 771 000;326 587 000;328 319 000;329 315 000;339 608 000;334 181 000;336 082 000;333 002 000;335 146 000;328 615 000;350 517 000;175 539 000;240 623 000;185 654 000;205 715 000;237 553 000;198 065 000;168 152 000;192 931 000;37 861 000;183 139 000;183 025 000;179 511 000;132 129 000;131 857 000;131 852 000;131 517 000;131 468 000;131 209 000;137 270 000;137 606 000;137 708 000;137 476 000;137 339 000;196 265 000;0;0;0;0;0;0;0;0;0;0;0;0
271;РОСАВТОБАНК, ООО КБ;2767;"КОММЕРЧЕСКИЙ БАНК ""РЕГИОНАЛЬНО-ОТРАСЛЕВОЙ СПЕЦИАЛИЗИРОВАННЫЙ АВТОПРОМЫШЛЕННЫЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";123056, г. Москва, ул. Зоологическая, д. 26 корп. 2;Селезнев Михаил Игоревич;25.01.1995;24,0;;Ликвидируется;044525857;Москва;Общества с ограниченной ответственностью;Частная собственность;722 800 000;;Находится в стадии ликвидации от 14.06.2016, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 04.03.2016;10 625 352 000;10 381 040 000;10 539 286 000;10 809 153 000;10 844 253 000;11 025 261 000;11 213 722 000;11 667 338 000;11 675 814 000;12 334 482 000;12 264 901 000;12 202 002 000;235 668 000;260 427 000;440 396 000;224 917 000;240 734 000;354 742 000;251 753 000;352 614 000;190 157 000;263 507 000;975 916 000;157 647 000;911 320 000;971 344 000;536 809 000;802 418 000;581 217 000;834 156 000;798 875 000;737 901 000;859 622 000;912 747 000;480 532 000;1 289 801 000;3 235 544 000;2 660 312 000;2 775 502 000;2 882 598 000;2 911 804 000;2 761 328 000;2 813 900 000;3 031 248 000;3 128 497 000;3 219 765 000;3 245 774 000;3 116 656 000;5 566 066 000;5 892 582 000;6 159 054 000;6 298 343 000;6 343 199 000;6 428 594 000;6 625 738 000;6 702 910 000;6 732 809 000;6 922 231 000;6 744 651 000;6 657 325 000;5 139 866 000;5 400 505 000;5 643 098 000;5 799 223 000;5 856 029 000;5 943 363 000;6 140 378 000;6 230 160 000;6 240 890 000;6 409 065 000;6 209 537 000;6 114 040 000;418 605 000;454 400 000;508 249 000;471 354 000;458 961 000;476 989 000;477 052 000;464 608 000;484 866 000;496 051 000;516 328 000;519 132 000;7 595 000;37 677 000;7 707 000;27 766 000;28 209 000;8 242 000;8 308 000;8 142 000;7 053 000;7 302 000;7 200 000;7 754 000;201 574 000;200 259 000;199 409 000;198 172 000;197 313 000;195 923 000;194 793 000;193 947 000;192 953 000;191 622 000;190 807 000;267 863 000;99 211 000;49 617 000;232 505 000;262 581 000;295 219 000;138 655 000;139 119 000;137 153 000;136 873 000;139 422 000;138 656 000;146 008 000
