Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
182;ТЕТРАПОЛИС, АО КБ;1586;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОММЕРЧЕСКИЙ БАНК ""ТЕТРАПОЛИС""";197046, г. Санкт-Петербург, пер. Крестьянский, 5, литера А. пом. 18Н,14Н;Шубин Герман Александрович;03.10.1991;27,5;17.04.2018;Недействующая;044030841;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;28 302 000;Ликвидировано по решению суда от 17.04.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 02.09.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;ИНВЕСТКАПИТАЛБАНК, АО;2377;"АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ИНВЕСТИЦИОННЫЙ КАПИТАЛ""";450077, Башкортостан респ., г. Уфа, ул. Достоевского, д. 100 корп. 1 офис;Михеев Григорий Владиславович;10.06.1993;25,5;26.10.2015;Недействующая;048073891;Башкортостан (Республика);Непубличные акционерные общества;Частная собственность;350 616 050;Прекратило деятельность при присоединении от 26.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;ПАРТНЕРБАНК ООО, КБ;1992;"КОММЕРЧЕСКИЙ ""ПАРТНЕРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";412630, Саратовская обл, с. Балтай, ул. В.И.Ленина, д. 15А корп. НЕТ офис НЕТ;Михан Вадим Вадимович;21.07.1992;26,5;22.10.2015;Недействующая;046329718;Саратовская область;Общества с ограниченной ответственностью;Частная собственность;70 255 500;Ликвидировано вследствие банкротства от 22.10.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 16.06.2008, Решение о признании должника банкротом и открытии конкурсного производства от 06.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;ХАЛЬМГ ТЕГ, ОАО АКККЗБ;3230;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ КАЛМЫЦКИЙ КРЕСТЬЯНСКИЙ ЗЕМЕЛЬНЫЙ БАНК ""ХАЛЬМГ ТЕГ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";358000, Калмыкия респ, г. Элиста, ул. В.И.Ленина, д. 253;Эдильсултанов Лема Пашаевич;14.03.1995;24,0;30.05.2018;Недействующая;048580750;Калмыкия (Республика);Публичные акционерные общества;Частная собственность;1 333 000;Исключение из ЕГРЮЛ недействующего юридического лица от 30.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 27.04.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;ВЫМПЕЛ, ОАО КБ;2874;"КОММЕРЧЕСКИЙ БАНК ""ВЫМПЕЛ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";121069, г. Москва, ул. Никитская М, д. 27 корп. 4;Шипицын Вадим Юрьевич;09.06.1994;24,5;29.02.2016;Недействующая;044545121;Москва;Публичные акционерные общества;Частная собственность;334 060 000;Ликвидировано вследствие банкротства от 29.02.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.08.2009, Решение о признании должника банкротом и открытии конкурсного производства от 02.11.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;ПКД, АО НКО;3343;"АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПЛАТЕЖНЫЙ КЛИРИНГОВЫЙ ДОМ""";127055, г. Москва, ул. Образцова, д. 4;Саландаева Наталия Леонтиевна;12.01.2000;19,0;21.03.2019;Недействующая;044525554;Москва;Непубличные акционерные общества;Частная собственность;6 000 000;Ликвидировано от 21.03.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 14.11.2017;115 922 000;89 997 000;100 430 000;101 110 000;93 831 000;102 388 000;155 845 000;151 238 000;245 539 000;;;;35 863 000;34 655 000;51 169 000;6 085 000;12 211 000;24 522 000;11 876 000;31 988 000;108 344 000;;;;2 829 000;1 179 000;1 115 000;40 923 000;13 304 000;5 459 000;70 534 000;54 570 000;71 798 000;;;;0;0;0;0;0;0;0;0;0;;;;33 450 000;22 700 000;16 700 000;16 800 000;16 800 000;16 800 000;16 900 000;16 850 000;16 850 000;;;;33 450 000;22 700 000;16 700 000;16 800 000;16 800 000;16 800 000;16 900 000;16 850 000;16 850 000;;;;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;;;;3 292 000;3 237 000;3 180 000;3 075 000;2 996 000;2 895 000;2 934 000;2 610 000;2 491 000;;;;0;0;0;0;0;0;0;0;0;;;
188;МРП (ООО), НКО;2365;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖДУНАРОДНАЯ РАСЧЕТНАЯ ПАЛАТА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";115114, г. Москва, ул. Дербеневская, д. 1 корп. 5;Шипицын Вадим Юрьевич;03.06.1993;25,5;03.04.2015;Недействующая;044585658;Москва;Общества с ограниченной ответственностью;Частная собственность;51 406 000;Ликвидировано вследствие банкротства от 03.04.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 25.03.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;ИНТЕГРО ОАО, КБ;3215;"КОММЕРЧЕСКИЙ БАНК ""ИНТЕГРО"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";121170, г. Москва, пл. Победы, д. 2 /5 корп. 2;Беднин Василий Феликсович;10.02.1995;24,0;29.01.2014;Недействующая;044545167;Москва;Публичные акционерные общества;Частная собственность;180 200 000;Ликвидировано вследствие банкротства от 29.01.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 27.11.2008, Решение о признании должника банкротом и открытии конкурсного производства от 10.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;МГБ ООО, РНКО;2866;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МГБ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";367000, Дагестан респ, г. Махачкала, ул. Танкаева, д. 67;Джамалудинов Магомедгази Далгатович;01.06.1994;24,5;09.01.2017;Недействующая;048209782;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;136 989 581;Ликвидировано по решению суда от 09.01.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях от 21.08.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;СОЦКРЕДИТБАНК, КБ ООО;2553;"КОММЕРЧЕСКИЙ БАНК СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ""СОЦКРЕДИТБАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";450097, Башкортостан респ, г. Уфа, ул. Комсомольская, д. 26 корп. - офис;Тихонов Вячеслав Анатольевич;29.10.1993;25,0;21.01.2016;Недействующая;048073827;Башкортостан (Республика);Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 21.01.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 19.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 26.05.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;НОВОЕ ВРЕМЯ (ООО), КБ;3492;"КОММЕРЧЕСКИЙ БАНК ""НОВОЕ ВРЕМЯ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, ул. Воронцово Поле, д. 5;Блохина Дарья Сергеевна;27.11.2008;10,0;04.03.2019;Недействующая;044525258;Москва;Общества с ограниченной ответственностью;Частная собственность;725 000 000;Ликвидировано от 04.03.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 03.08.2018, Сообщения о принятии решения о ликвидации от 13.06.2018;2 230 146 000;2 139 923 000;2 134 835 000;1 937 913 000;1 813 729 000;1 805 826 000;1 827 217 000;1 829 832 000;1 906 642 000;1 953 616 000;1 870 474 000;1 851 691 000;155 990 000;13 263 000;243 256 000;351 898 000;132 865 000;411 663 000;469 040 000;310 532 000;575 437 000;553 204 000;1 013 489 000;1 046 238 000;128 307 000;387 899 000;399 144 000;270 427 000;343 372 000;372 554 000;354 850 000;321 292 000;371 364 000;397 705 000;273 319 000;319 074 000;288 012 000;183 906 000;290 636 000;292 568 000;252 346 000;203 816 000;205 146 000;206 530 000;207 834 000;209 176 000;0;0;1 489 513 000;1 253 732 000;874 997 000;828 825 000;898 080 000;616 196 000;611 180 000;800 422 000;509 831 000;506 250 000;342 762 000;288 742 000;1 288 753 000;1 116 340 000;818 340 000;773 340 000;743 340 000;613 400 000;608 400 000;564 794 000;507 722 000;504 171 000;340 809 000;286 809 000;58 102 000;57 390 000;56 655 000;55 483 000;54 738 000;2 794 000;2 778 000;2 698 000;2 107 000;2 077 000;1 951 000;1 931 000;0;80 000 000;0;0;100 000 000;0;0;230 000 000;0;0;0;0;11 217 000;10 868 000;10 543 000;10 197 000;9 862 000;9 547 000;9 208 000;8 882 000;8 585 000;8 295 000;8 146 000;7 869 000;48 177 000;48 605 000;49 019 000;49 448 000;49 862 000;0;0;0;0;0;0;0
193;ПЕРВЫЙ КАПИТАЛ (ЗАО), АКБ;3201;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ПЕРВЫЙ КАПИТАЛ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";107120, г. Москва, пер. Костомаровский, д. 11 корп. 1;Пастушенко Дмитрий Сергеевич;17.01.1995;24,0;25.07.2016;Недействующая;044579216;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;50 500 000;Ликвидировано вследствие банкротства от 25.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 13.08.2010, Решение о признании должника банкротом и открытии конкурсного производства от 28.10.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;БВА БАНК, ЗАО;1684;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БВА БАНК""";115035, г. Москва, ул. Садовническая, д. 25,27 корп. 1;Селезнев Михаил Игоревич;26.12.1991;27,0;05.05.2017;Недействующая;044525874;Москва;Непубличные акционерные общества;Совместная частная и иностранная собственность;180 000 000;Ликвидировано по решению суда от 05.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 26.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;ТЭСТ, ПАО КБ;3440;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ТЭСТ""";119119, г. Москва, проспект Ленинский, д. 42 корп. 1;Майоров Денис Владимирович;21.07.2003;15,5;14.04.2017;Недействующая;044579377;Москва;Публичные акционерные общества;Частная собственность;156 000 000;Ликвидировано по решению суда от 14.04.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 24.06.2015, Решение о признании должника банкротом и открытии конкурсного производства от 03.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;МЦМ, ОАО НДКО;;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ ДЕПОЗИТНО-КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖРЕГИОНАЛЬНЫЙ ЦЕНТР МИКРОКРЕДИТОВАНИЯ""";394018, Воронежская обл., г. Воронеж, ул. Орджоникидзе, д. 36Б корп. - офис;Денисов Александр Александрович;13.05.2010;8,5;26.05.2015;Недействующая;042007839;Воронежская область;Публичные акционерные общества;Частная собственность;30 000 044;Ликвидировано от 26.05.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;КЕДР, ПАО КБ;1574;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""КЕДР""";660049, Красноярский кр., г. Красноярск, ул. Ленина, д. 37 пом. 6;Аронов Сергей Владимирович;30.09.1991;27,5;10.06.2016;Недействующая;040407718;Красноярский край;Публичные акционерные общества;Частная собственность;80 667 975;Прекратило деятельность при присоединении от 10.06.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;НР БАНК, ООО КБ;3359;"КОММЕРЧЕСКИЙ БАНК ""НАЦИОНАЛЬНЫЙ РЕСПУБЛИКАНСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, ул. Лубянка Б, д. 22;Перунов Сергей Владимирович;20.12.2000;18,0;20.02.2017;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 20.02.2017, Решение о признании должника банкротом и открытии конкурсного производства от 15.01.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;БИНБАНК СМОЛЕНСК, ПАО;1957;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК СМОЛЕНСК""";214000, Смоленская обл., г. Смоленск, ул. Ленина, д. 13-А;Семина Лидия Ивановна;10.07.1992;26,5;17.06.2016;Недействующая;046614757;Смоленская область;Публичные акционерные общества;Частная собственность;382 000 000;Прекратило деятельность при присоединении от 17.06.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;ПРИПОЛЯРКОМ, АО РНКО;507;"АКЦИОНЕРНОЕ ОБЩЕСТВО РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПРИПОЛЯРКОМ""";625023, Тюменская обл, г. Тюмень, ул. Пржевальского, д. 41 корп. 1/1;Топоркова Вера Александровна;17.10.1990;28,0;22.06.2017;Недействующая;047191984;Тюменская область;Непубличные акционерные общества;Частная собственность;95 785 728;Ликвидировано от 22.06.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 12.08.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;ТЮМЕНЬЭНЕРГОБАНК, ОАО;;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТЮМЕНЬЭНЕРГОБАНК""";625026, Тюменская обл, г. Тюмень, ул. Республики, д. 145;Слинков Владимир Владимирович;04.09.2002;16,5;27.05.2014;Недействующая;047132788;Тюменская область;Публичные акционерные общества;;741 730 000;Ликвидировано вследствие банкротства от 27.05.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
