Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
183;ИНВЕСТКАПИТАЛБАНК, АО;2377;"АКЦИОНЕРНОЕ ОБЩЕСТВО БАНК ""ИНВЕСТИЦИОННЫЙ КАПИТАЛ""";450077, Башкортостан респ., г. Уфа, ул. Достоевского, д. 100 корп. 1 офис;Михеев Григорий Владиславович;10.06.1993;25,5;26.10.2015;Недействующая;048073891;Башкортостан (Республика);Непубличные акционерные общества;Частная собственность;350 616 050;Прекратило деятельность при присоединении от 26.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;ПАРТНЕРБАНК ООО, КБ;1992;"КОММЕРЧЕСКИЙ ""ПАРТНЕРБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";412630, Саратовская обл, с. Балтай, ул. В.И.Ленина, д. 15А корп. НЕТ офис НЕТ;Михан Вадим Вадимович;21.07.1992;26,5;22.10.2015;Недействующая;046329718;Саратовская область;Общества с ограниченной ответственностью;Частная собственность;70 255 500;Ликвидировано вследствие банкротства от 22.10.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 16.06.2008, Решение о признании должника банкротом и открытии конкурсного производства от 06.05.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;ХАЛЬМГ ТЕГ, ОАО АКККЗБ;3230;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ КАЛМЫЦКИЙ КРЕСТЬЯНСКИЙ ЗЕМЕЛЬНЫЙ БАНК ""ХАЛЬМГ ТЕГ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";358000, Калмыкия респ, г. Элиста, ул. В.И.Ленина, д. 253;Эдильсултанов Лема Пашаевич;14.03.1995;24,0;30.05.2018;Недействующая;048580750;Калмыкия (Республика);Публичные акционерные общества;Частная собственность;1 333 000;Исключение из ЕГРЮЛ недействующего юридического лица от 30.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 27.04.2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;ВЫМПЕЛ, ОАО КБ;2874;"КОММЕРЧЕСКИЙ БАНК ""ВЫМПЕЛ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";121069, г. Москва, ул. Никитская М, д. 27 корп. 4;Шипицын Вадим Юрьевич;09.06.1994;24,5;29.02.2016;Недействующая;044545121;Москва;Публичные акционерные общества;Частная собственность;334 060 000;Ликвидировано вследствие банкротства от 29.02.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 27.08.2009, Решение о признании должника банкротом и открытии конкурсного производства от 02.11.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;ПКД, АО НКО;3343;"АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПЛАТЕЖНЫЙ КЛИРИНГОВЫЙ ДОМ""";127055, г. Москва, ул. Образцова, д. 4;Саландаева Наталия Леонтиевна;12.01.2000;19,0;21.03.2019;Недействующая;044525554;Москва;Непубличные акционерные общества;Частная собственность;6 000 000;Ликвидировано от 21.03.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 14.11.2017;65 731 000;51 817 000;89 919 000;116 249 000;121 833 000;144 492 000;133 136 000;139 521 000;118 936 000;160 622 000;126 892 000;126 795 000;20 973 000;8 108 000;40 825 000;79 196 000;64 968 000;79 613 000;59 098 000;41 817 000;36 014 000;72 666 000;65 902 000;52 131 000;279 000;482 000;253 000;231 000;1 225 000;2 923 000;3 387 000;12 964 000;4 952 000;4 810 000;3 223 000;2 110 000;0;0;0;0;0;0;0;0;0;0;0;0;28 250 000;28 400 000;31 500 000;20 600 000;28 900 000;28 900 000;39 000 000;43 000 000;43 400 000;43 400 000;33 500 000;33 500 000;28 250 000;28 400 000;31 500 000;20 600 000;28 900 000;28 900 000;39 000 000;43 000 000;43 400 000;43 400 000;33 500 000;33 500 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 229 000;2 396 000;2 424 000;2 910 000;3 023 000;3 066 000;2 892 000;3 363 000;3 252 000;3 354 000;3 450 000;3 391 000;0;0;0;0;0;0;0;0;0;0;0;0
188;МРП (ООО), НКО;2365;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖДУНАРОДНАЯ РАСЧЕТНАЯ ПАЛАТА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";115114, г. Москва, ул. Дербеневская, д. 1 корп. 5;Шипицын Вадим Юрьевич;03.06.1993;25,5;03.04.2015;Недействующая;044585658;Москва;Общества с ограниченной ответственностью;Частная собственность;51 406 000;Ликвидировано вследствие банкротства от 03.04.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.12.2009, Решение о признании должника банкротом и открытии конкурсного производства от 25.03.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;ИНТЕГРО ОАО, КБ;3215;"КОММЕРЧЕСКИЙ БАНК ""ИНТЕГРО"" ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО";121170, г. Москва, пл. Победы, д. 2 /5 корп. 2;Беднин Василий Феликсович;10.02.1995;24,0;29.01.2014;Недействующая;044545167;Москва;Публичные акционерные общества;Частная собственность;180 200 000;Ликвидировано вследствие банкротства от 29.01.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 27.11.2008, Решение о признании должника банкротом и открытии конкурсного производства от 10.02.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;МГБ ООО, РНКО;2866;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МГБ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";367000, Дагестан респ, г. Махачкала, ул. Танкаева, д. 67;Джамалудинов Магомедгази Далгатович;01.06.1994;24,5;09.01.2017;Недействующая;048209782;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;136 989 581;Ликвидировано по решению суда от 09.01.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях от 21.08.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;СОЦКРЕДИТБАНК, КБ ООО;2553;"КОММЕРЧЕСКИЙ БАНК СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ ""СОЦКРЕДИТБАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";450097, Башкортостан респ, г. Уфа, ул. Комсомольская, д. 26 корп. - офис;Тихонов Вячеслав Анатольевич;29.10.1993;25,0;21.01.2016;Недействующая;048073827;Башкортостан (Республика);Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 21.01.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 19.03.2009, Решение о признании должника банкротом и открытии конкурсного производства от 26.05.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;НОВОЕ ВРЕМЯ (ООО), КБ;3492;"КОММЕРЧЕСКИЙ БАНК ""НОВОЕ ВРЕМЯ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109028, г. Москва, ул. Воронцово Поле, д. 5;Блохина Дарья Сергеевна;27.11.2008;10,0;04.03.2019;Недействующая;044525258;Москва;Общества с ограниченной ответственностью;Частная собственность;725 000 000;Ликвидировано от 04.03.2019, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 03.08.2018, Сообщения о принятии решения о ликвидации от 13.06.2018;3 489 507 000;3 484 903 000;3 552 064 000;3 423 760 000;3 584 900 000;2 606 914 000;2 710 663 000;2 425 594 000;2 312 062 000;2 365 615 000;2 356 023 000;2 376 576 000;151 540 000;337 522 000;318 154 000;145 417 000;186 753 000;117 638 000;111 470 000;58 055 000;39 606 000;51 243 000;33 277 000;36 244 000;479 233 000;458 589 000;469 622 000;485 220 000;630 547 000;567 128 000;513 357 000;294 180 000;233 402 000;226 375 000;107 149 000;192 325 000;181 883 000;157 945 000;157 078 000;261 476 000;285 527 000;288 985 000;291 886 000;284 136 000;286 570 000;288 887 000;284 541 000;286 004 000;1 087 047 000;1 435 353 000;1 499 801 000;1 508 571 000;1 534 590 000;1 279 993 000;1 447 439 000;1 542 304 000;1 479 524 000;1 607 143 000;1 730 034 000;1 512 060 000;966 662 000;1 028 962 000;1 061 330 000;975 278 000;1 022 917 000;871 516 000;944 155 000;1 043 701 000;1 018 785 000;1 368 785 000;1 298 297 000;1 288 753 000;103 692 000;110 613 000;246 582 000;246 224 000;245 520 000;244 292 000;241 866 000;239 044 000;206 736 000;86 659 000;82 042 000;75 636 000;1 502 000;101 352 000;1 287 000;101 322 000;101 285 000;1 341 000;101 298 000;101 263 000;100 000 000;0;200 000 000;0;15 631 000;15 137 000;14 748 000;14 303 000;13 852 000;13 441 000;13 208 000;12 864 000;12 566 000;12 177 000;11 880 000;11 532 000;49 169 000;49 664 000;47 671 000;48 146 000;48 606 000;49 081 000;49 556 000;46 092 000;46 520 000;46 934 000;47 362 000;47 790 000
193;ПЕРВЫЙ КАПИТАЛ (ЗАО), АКБ;3201;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ПЕРВЫЙ КАПИТАЛ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";107120, г. Москва, пер. Костомаровский, д. 11 корп. 1;Пастушенко Дмитрий Сергеевич;17.01.1995;24,0;25.07.2016;Недействующая;044579216;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;50 500 000;Ликвидировано вследствие банкротства от 25.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 13.08.2010, Решение о признании должника банкротом и открытии конкурсного производства от 28.10.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;БВА БАНК, ЗАО;1684;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БВА БАНК""";115035, г. Москва, ул. Садовническая, д. 25,27 корп. 1;Селезнев Михаил Игоревич;26.12.1991;27,0;05.05.2017;Недействующая;044525874;Москва;Непубличные акционерные общества;Совместная частная и иностранная собственность;180 000 000;Ликвидировано по решению суда от 05.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 26.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;ТЭСТ, ПАО КБ;3440;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ТЭСТ""";119119, г. Москва, проспект Ленинский, д. 42 корп. 1;Майоров Денис Владимирович;21.07.2003;15,5;14.04.2017;Недействующая;044579377;Москва;Публичные акционерные общества;Частная собственность;156 000 000;Ликвидировано по решению суда от 14.04.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 24.06.2015, Решение о признании должника банкротом и открытии конкурсного производства от 03.10.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;МЦМ, ОАО НДКО;;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ ДЕПОЗИТНО-КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""МЕЖРЕГИОНАЛЬНЫЙ ЦЕНТР МИКРОКРЕДИТОВАНИЯ""";394018, Воронежская обл., г. Воронеж, ул. Орджоникидзе, д. 36Б корп. - офис;Денисов Александр Александрович;13.05.2010;8,5;26.05.2015;Недействующая;042007839;Воронежская область;Публичные акционерные общества;Частная собственность;30 000 044;Ликвидировано от 26.05.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;КЕДР, ПАО КБ;1574;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""КЕДР""";660049, Красноярский кр., г. Красноярск, ул. Ленина, д. 37 пом. 6;Аронов Сергей Владимирович;30.09.1991;27,5;10.06.2016;Недействующая;040407718;Красноярский край;Публичные акционерные общества;Частная собственность;80 667 975;Прекратило деятельность при присоединении от 10.06.2016;33 499 531 000;32 865 564 000;32 307 432 000;32 533 022 000;;;;;;;;;703 703 000;607 467 000;685 659 000;660 780 000;;;;;;;;;1 059 843 000;6 832 702 000;5 618 220 000;6 018 484 000;;;;;;;;;67 992 000;67 741 000;68 072 000;0;;;;;;;;;28 609 025 000;22 493 449 000;23 306 021 000;23 316 453 000;;;;;;;;;2 495 911 000;2 421 699 000;2 401 991 000;2 337 088 000;;;;;;;;;2 814 412 000;2 692 749 000;2 602 181 000;2 498 815 000;;;;;;;;;22 433 345 000;16 526 569 000;17 460 495 000;17 657 198 000;;;;;;;;;1 285 682 000;1 279 670 000;1 264 827 000;1 117 881 000;;;;;;;;;0;0;0;0;;;;;;;;
198;НР БАНК, ООО КБ;3359;"КОММЕРЧЕСКИЙ БАНК ""НАЦИОНАЛЬНЫЙ РЕСПУБЛИКАНСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, ул. Лубянка Б, д. 22;Перунов Сергей Владимирович;20.12.2000;18,0;20.02.2017;Недействующая;;Москва;Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 20.02.2017, Решение о признании должника банкротом и открытии конкурсного производства от 15.01.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;БИНБАНК СМОЛЕНСК, ПАО;1957;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК СМОЛЕНСК""";214000, Смоленская обл., г. Смоленск, ул. Ленина, д. 13-А;Семина Лидия Ивановна;10.07.1992;26,5;17.06.2016;Недействующая;046614757;Смоленская область;Публичные акционерные общества;Частная собственность;382 000 000;Прекратило деятельность при присоединении от 17.06.2016;6 699 026 000;6 883 003 000;7 013 203 000;7 324 059 000;;;;;;;;;133 406 000;106 195 000;144 250 000;181 954 000;;;;;;;;;76 001 000;512 549 000;1 080 761 000;463 476 000;;;;;;;;;0;0;0;0;;;;;;;;;6 167 664 000;5 957 884 000;5 495 577 000;6 341 210 000;;;;;;;;;1 188 801 000;1 134 968 000;1 046 913 000;993 086 000;;;;;;;;;147 261 000;137 112 000;131 664 000;125 377 000;;;;;;;;;4 488 981 000;4 408 013 000;4 045 700 000;4 955 700 000;;;;;;;;;24 295 000;21 139 000;20 711 000;20 339 000;;;;;;;;;0;0;0;0;;;;;;;;
200;ПРИПОЛЯРКОМ, АО РНКО;507;"АКЦИОНЕРНОЕ ОБЩЕСТВО РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПРИПОЛЯРКОМ""";625023, Тюменская обл, г. Тюмень, ул. Пржевальского, д. 41 корп. 1/1;Топоркова Вера Александровна;17.10.1990;28,0;22.06.2017;Недействующая;047191984;Тюменская область;Непубличные акционерные общества;Частная собственность;95 785 728;Ликвидировано от 22.06.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 12.08.2016;222 115 000;215 514 000;208 566 000;183 287 000;181 264 000;172 206 000;;;;;;;22 395 000;34 268 000;33 463 000;12 729 000;16 209 000;15 459 000;;;;;;;199 000;34 000;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;102 549 000;85 391 000;80 727 000;79 545 000;74 635 000;67 380 000;;;;;;;81 622 000;64 867 000;64 514 000;63 637 000;63 037 000;57 005 000;;;;;;;20 927 000;20 524 000;16 213 000;15 908 000;11 598 000;10 375 000;;;;;;;0;0;0;0;0;0;;;;;;;73 706 000;73 390 000;73 077 000;72 770 000;72 457 000;72 145 000;;;;;;;0;0;0;0;0;0;;;;;;
